time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.717920,0.0505,-0.2927,-2.4519,2.470
2.723367,0.0902,-0.2481,-2.5576,2.571
2.728422,0.0876,-0.2411,-2.6035,2.616
2.734263,0.0889,-0.2571,-2.6042,2.618
2.738066,-0.0975,-0.5920,-2.7175,2.783
2.744231,-0.0611,-0.5760,-2.5509,2.616
2.748325,0.0664,-0.2603,-2.3556,2.371
2.754414,0.3397,-0.0330,-2.1316,2.159
2.758286,0.5033,0.1275,-1.9289,1.998
2.763165,0.5140,0.0687,-1.7736,1.848
2.769071,0.5676,0.0088,-1.6272,1.723
2.774645,0.6757,0.2587,-1.2960,1.484
2.778244,0.7032,0.3346,-1.0052,1.272
2.783389,0.7260,0.3003,-0.7979,1.120
2.788559,0.5588,0.1580,-0.6531,0.874
2.794611,0.2956,0.0391,-0.4536,0.543
2.798540,0.1268,-0.0636,-0.3363,0.365
2.804602,0.1074,-0.1569,-0.2653,0.326
2.808552,0.1813,-0.1638,-0.1903,0.310
2.814605,0.2731,-0.1272,-0.1114,0.321
2.818660,0.3884,-0.0609,0.0023,0.393
2.823189,0.4740,-0.0534,0.1149,0.491
2.828239,0.5544,-0.0902,0.0997,0.570
2.834804,0.5908,-0.0517,0.0718,0.597
2.838310,0.5608,-0.0288,0.1035,0.571
2.843711,0.4745,-0.0121,0.2687,0.545
2.848394,0.4153,-0.0472,0.5053,0.656
2.854378,0.3510,-0.1203,0.7509,0.838
2.857918,0.2084,-0.1743,0.9936,1.030
2.863767,0.0850,-0.2526,1.1949,1.224
2.868605,-0.0145,-0.2521,1.3526,1.376
2.874449,-0.0619,-0.2544,1.5621,1.584
2.878837,-0.0704,-0.2967,1.7318,1.758
2.883808,-0.0964,-0.3757,1.8661,1.906
2.888274,-0.1358,-0.4075,1.9047,1.952
2.895247,-0.1550,-0.3757,1.8600,1.904
2.899016,-0.1296,-0.3237,1.7539,1.788
2.905456,-0.0687,-0.2260,1.6443,1.661
2.908839,-0.0386,-0.1114,1.4909,1.496
2.915012,0.0199,0.0102,1.3468,1.347
2.918746,0.0561,0.1553,1.2030,1.214
2.923617,0.1335,0.2825,1.0576,1.103
2.928438,0.1645,0.3483,0.9518,1.027
2.935033,0.1922,0.3715,0.8927,0.986
2.938848,0.1618,0.3260,0.8683,0.942
2.943631,0.1072,0.2477,0.8668,0.908
2.948503,0.0308,0.1819,0.9262,0.944
2.954957,-0.0628,0.1361,1.0225,1.033
2.958086,-0.1528,0.0578,1.2056,1.217
2.963412,-0.2447,-0.0166,1.4009,1.422
2.968544,-0.3294,-0.0843,1.6058,1.641
2.974624,-0.4030,-0.1736,1.7935,1.846
2.978492,-0.4950,-0.2910,1.9303,2.014
2.984185,-0.5941,-0.3834,2.0636,2.181
2.988375,-0.6860,-0.4862,2.1097,2.271
2.994690,-0.7520,-0.6156,2.1665,2.374
2.998543,-0.8062,-0.7715,2.1620,2.433
3.004276,-0.8769,-1.0108,2.2328,2.603
3.008538,-0.9325,-1.2641,2.3166,2.799
3.014810,-0.9679,-1.5384,2.4541,3.054
3.018144,-0.9615,-1.8338,2.6166,3.337
3.023327,-0.9392,-2.0477,2.7780,3.577
3.028938,-0.9129,-2.1616,2.9218,3.747
3.034737,-0.8894,-2.1547,2.9695,3.775
3.038513,-0.8712,-2.0186,2.8977,3.637
3.043568,-0.8723,-1.8121,2.6855,3.355
3.048365,-0.8878,-1.5886,2.4100,3.020
3.054931,-0.8912,-1.3587,2.0765,2.637
3.058682,-0.8344,-1.1727,1.6876,2.218
3.063368,-0.8052,-1.0455,1.2124,1.792
3.068374,-0.8439,-0.9365,0.7420,1.463
3.075545,-0.9190,-0.8414,0.3270,1.288
3.078593,-0.9557,-0.7721,-0.0018,1.229
3.083382,-0.9491,-0.7046,-0.2899,1.217
3.088631,-0.9349,-0.6865,-0.4943,1.261
3.095318,-0.9301,-0.6382,-0.5940,1.275
3.098574,-0.9584,-0.5976,-0.7351,1.348
3.104072,-0.9886,-0.6452,-0.8532,1.457
3.108527,-1.0544,-0.6939,-0.9321,1.569
3.114903,-1.1368,-0.8050,-0.9602,1.692
3.118666,-1.1306,-0.9293,-0.9956,1.770
3.123412,-1.1316,-0.9824,-1.0050,1.804
3.128643,-1.0852,-1.0375,-1.0105,1.810
3.134844,-1.0273,-1.0583,-1.0004,1.782
3.138446,-0.9462,-1.0778,-1.0300,1.766
3.143891,-0.8617,-1.0431,-1.0108,1.689
3.148852,-0.8196,-1.0404,-0.9885,1.653
3.154904,-0.8109,-1.0268,-0.9655,1.626
3.158326,-0.7908,-1.0049,-0.9129,1.571
3.163776,-0.7767,-1.0158,-0.8547,1.538
3.168400,-0.7144,-0.9906,-0.8027,1.461
3.174578,-0.6854,-1.0063,-0.7685,1.440
3.178760,-0.6232,-1.0300,-0.7306,1.408
3.184665,-0.5735,-1.0001,-0.6790,1.338
3.188521,-0.5338,-1.0294,-0.6232,1.316
3.194870,-0.4777,-1.0396,-0.5820,1.284
3.198313,-0.3909,-1.0311,-0.5361,1.226
3.203572,-0.3354,-1.0379,-0.5163,1.207
3.213470,-0.2656,-1.0412,-0.4819,1.178
3.215052,-0.1865,-1.0174,-0.4756,1.138
3.218499,-0.1123,-0.9860,-0.5190,1.120
3.231440,-0.0809,-0.9448,-0.6140,1.130
3.232293,-0.0295,-0.9513,-0.6698,1.164
3.235500,-0.0151,-0.9363,-0.7652,1.209
3.238890,0.0063,-0.9143,-0.8881,1.275
3.243890,-0.0054,-0.8945,-1.0623,1.389
3.249256,0.0152,-0.8650,-1.2687,1.536
3.255379,-0.0128,-0.8088,-1.4691,1.677
3.258994,0.0160,-0.7924,-1.6756,1.854
3.263605,-0.0033,-0.7627,-1.9003,2.048
3.269466,-0.0110,-0.7264,-2.0622,2.186
3.275858,-0.0717,-0.6591,-2.1949,2.293
3.278501,-0.0830,-0.5868,-2.2940,2.369
3.283827,-0.1171,-0.5258,-2.3908,2.451
3.288561,-0.1716,-0.4495,-2.4425,2.489
3.294867,-0.2083,-0.3600,-2.5231,2.557
3.298813,-0.2990,-0.2740,-2.5469,2.579
3.307019,-0.3793,-0.2392,-2.5425,2.582
3.311398,-0.4711,-0.2197,-2.4932,2.547
3.314812,-0.5573,-0.1819,-2.4494,2.519
3.318471,-0.6429,-0.1785,-2.3681,2.460
3.323523,-0.7371,-0.1187,-2.2849,2.404
3.328934,-0.7993,-0.1009,-2.1426,2.289
3.334926,-0.8420,-0.0724,-1.9985,2.170
3.338527,-0.9035,-0.0768,-1.8166,2.030
3.344007,-0.9313,-0.0666,-1.6279,1.877
3.348653,-0.9251,-0.0444,-1.4465,1.718
3.354934,-0.9089,-0.0561,-1.2748,1.567
3.358791,-0.9039,-0.0206,-1.0815,1.410
3.363784,-0.9387,-0.0101,-0.8976,1.299
3.368929,-0.9846,0.0349,-0.7539,1.241
3.375134,-1.0293,0.0638,-0.6025,1.194
3.378765,-1.0344,0.1050,-0.4792,1.145
3.383658,-1.0282,0.1201,-0.3240,1.085
3.388868,-1.0367,0.1401,-0.1800,1.061
3.394945,-1.0184,0.0859,-0.0111,1.022
3.398328,-0.9469,0.0817,0.1969,0.971
3.406240,-0.8797,0.1152,0.3679,0.960
3.409357,-0.8165,0.1740,0.5377,0.993
3.414707,-0.7929,0.2531,0.7066,1.092
3.419055,-0.8159,0.3667,0.8747,1.251
3.423502,-0.8063,0.4616,1.0207,1.380
3.428705,-0.7988,0.5567,1.1903,1.538
3.434982,-0.8041,0.5778,1.2974,1.632
3.438488,-0.7743,0.6164,1.3706,1.691
3.443870,-0.7020,0.6347,1.4339,1.718
3.449233,-0.5709,0.6123,1.4316,1.658
3.454911,-0.4609,0.5533,0.8564,1.119
3.458572,-0.2870,0.6981,1.1859,1.406
3.464014,-0.2421,0.7940,1.0820,1.364
3.468783,-0.3648,0.7875,0.8794,1.236
3.474788,-0.5039,0.7585,0.6256,1.105
3.478938,-0.4725,0.7915,0.4183,1.012
3.483602,-0.3932,0.8291,0.3290,0.975
3.488626,-0.3745,0.8520,0.3266,0.986
3.496262,-0.4389,0.8476,0.3824,1.028
3.498831,-0.6157,0.8248,0.4584,1.127
3.504789,-0.7474,0.8547,0.4568,1.224
3.509103,-0.8156,0.9080,0.4424,1.298
3.514837,-0.8112,1.0011,0.4176,1.354
3.518914,-0.7822,1.0262,0.3803,1.345
3.524062,-0.7453,1.0192,0.3494,1.310
3.529116,-0.7102,0.9466,0.3704,1.240
3.535100,-0.6678,0.9021,0.4048,1.193
3.538811,-0.6447,0.8090,0.4070,1.112
3.543697,-0.6457,0.7541,0.4269,1.081
3.548627,-0.6256,0.7041,0.4930,1.063
3.555087,-0.5964,0.6497,0.5405,1.034
3.558795,-0.5701,0.6606,0.5477,1.030
3.563767,-0.5824,0.7319,0.5434,1.082
3.569067,-0.6284,0.8275,0.5994,1.200
3.574949,-0.6699,0.8924,0.6510,1.292
3.578874,-0.6565,0.9174,0.6670,1.311
3.584960,-0.6570,0.8667,0.6571,1.271
3.589810,-0.6404,0.5970,0.7074,1.126
3.595049,-0.6499,0.1495,0.9492,1.160
3.602220,-0.7051,-0.3989,1.2842,1.518
3.604224,-0.8058,-0.9211,1.6786,2.077
3.611652,-0.8805,-1.3094,2.1467,2.664
3.615842,-0.9169,-1.5449,2.6360,3.190
3.618809,-0.8761,-1.6642,3.0943,3.621
3.624018,-0.8078,-1.6758,3.5367,3.996
3.629151,-0.7337,-1.5334,4.0237,4.368
3.635088,-0.4989,-1.4084,4.4674,4.711
3.638583,-0.2376,-1.4289,4.6604,4.880
3.643981,-0.0256,-1.3409,4.6854,4.874
3.649107,0.1599,-1.1895,4.4741,4.632
3.655165,0.2886,-0.9767,4.1210,4.245
3.659272,0.3871,-0.8280,3.7414,3.851
3.663956,0.4864,-0.7586,3.2568,3.379
3.668809,0.6197,-0.7377,2.6338,2.804
3.674896,0.7060,-0.7098,2.0231,2.257
3.678865,0.7769,-0.6862,1.4054,1.746
3.686555,0.8138,-0.6609,0.7755,1.304
3.688950,0.8123,-0.6439,0.2116,1.058
3.695004,0.8255,-0.6455,-0.3183,1.095
3.699555,0.8797,-0.6849,-0.7718,1.356
3.704090,0.9172,-0.7724,-1.1142,1.637
3.708811,0.9401,-0.9751,-1.3321,1.900
3.714902,0.9358,-1.1360,-1.5031,2.104
3.719086,0.8991,-1.2441,-1.6041,2.220
3.724023,0.8487,-1.2911,-1.6526,2.262
3.728982,0.8319,-1.3311,-1.6779,2.298
3.735244,0.8006,-1.3660,-1.6566,2.292
3.738663,0.7356,-1.4217,-1.5746,2.245
3.743911,0.7014,-1.4886,-1.4605,2.200
3.749095,0.6622,-1.5169,-1.3358,2.127
3.754900,0.6132,-1.5385,-1.1140,1.996
3.758835,0.5592,-1.5518,-0.9096,1.884
3.764196,0.5024,-1.5845,-0.6835,1.797
3.768893,0.4096,-1.6065,-0.4496,1.718
3.774869,0.3502,-1.6047,-0.2049,1.655
3.779230,0.2979,-1.5753,0.0223,1.603
3.783992,0.2673,-1.5532,0.2543,1.596
3.789859,0.2443,-1.4772,0.4199,1.555
3.795362,0.2480,-1.4083,0.5864,1.546
3.800807,0.2357,-1.3235,0.6539,1.495
3.804765,0.2791,-1.2810,0.6659,1.470
3.809225,0.3039,-1.2645,0.6010,1.433
3.814927,0.3220,-1.2074,0.5096,1.350
3.818941,0.3329,-1.1839,0.3464,1.278
3.824140,0.3173,-1.1533,0.1327,1.204
3.828981,0.3038,-1.0891,-0.1004,1.135
3.834867,0.2180,-0.9479,-0.3482,1.033
3.839098,0.2460,-0.9540,-0.6278,1.168
3.844127,0.2941,-1.0202,-0.8871,1.384
3.850589,0.3055,-0.9803,-1.2340,1.605
3.855125,0.3120,-0.8674,-1.5560,1.809
3.858873,0.3141,-0.7288,-1.8464,2.010
3.863786,0.3019,-0.6811,-2.0479,2.179
3.869093,0.2802,-0.6618,-2.2230,2.336
3.875198,0.2727,-0.6201,-2.3863,2.481
3.878861,0.2793,-0.5847,-2.4997,2.582
3.884423,0.2783,-0.5336,-2.5729,2.642
3.888997,0.2676,-0.4691,-2.6849,2.739
3.894995,0.1999,-0.2986,-2.7277,2.751
3.900985,0.2251,-0.2450,-2.6057,2.627
3.904052,0.2133,-0.1985,-2.4722,2.489
3.910303,0.2428,-0.2642,-2.2532,2.282
3.915006,0.3492,-0.4051,-2.0783,2.146
3.918948,0.3896,-0.3646,-2.0505,2.119
3.924095,0.3105,-0.1428,-2.1000,2.128
3.929208,0.2511,0.1092,-2.1048,2.123
3.935082,0.1418,0.2187,-2.0311,2.048
3.939302,0.1187,0.2141,-1.8909,1.907
3.944649,0.2501,0.0287,-1.6965,1.715
3.949552,0.3025,-0.0143,-1.6198,1.648
3.954779,0.3057,0.1251,-1.5219,1.557
3.959263,0.3433,0.2195,-1.4121,1.470
3.964833,0.2766,0.3237,-1.2451,1.316
3.969065,0.2750,0.3492,-1.1286,1.213
3.975181,0.3186,0.3198,-0.9621,1.063
3.978890,0.3285,0.3886,-0.8198,0.965
3.984319,0.1736,0.4882,-0.7158,0.884
3.989669,0.1799,0.6351,-0.6713,0.941
3.995867,0.2027,0.7644,-0.4809,0.926
3.999351,0.2413,0.7855,-0.2786,0.868
4.004700,0.3031,0.8132,-0.1483,0.880
4.009130,0.2499,0.9121,-0.0203,0.946
4.018339,0.1684,1.0009,0.1270,1.023
4.019222,0.0636,1.0458,0.2553,1.078
4.024881,0.0095,1.0277,0.4053,1.105
4.029315,-0.0036,0.9971,0.5697,1.148
4.035001,-0.0380,0.9588,0.6697,1.170
4.039039,-0.0817,0.9223,0.7889,1.216
4.044131,-0.0800,0.8542,0.9154,1.255
4.049557,-0.0575,0.7548,1.0346,1.282
4.055289,-0.0195,0.7003,1.2134,1.401
4.059074,0.0477,0.6887,1.3775,1.541
4.064441,0.1007,0.6553,1.5029,1.643
4.069182,0.1345,0.6384,1.6327,1.758
4.075257,0.1869,0.6022,1.7380,1.849
4.079283,0.2533,0.5564,1.8381,1.937
4.084120,0.2835,0.5440,1.8850,1.982
4.089257,0.3394,0.5577,1.9268,2.034
4.095086,0.3664,0.6239,1.9492,2.079
4.099528,0.3767,0.6875,1.9210,2.075
4.104678,0.3635,0.7199,1.9071,2.071
4.109309,0.3345,0.6732,1.9050,2.048
4.115547,0.2972,0.6098,1.8766,1.995
4.119121,0.2140,0.6037,1.8506,1.958
4.125009,0.1001,0.5977,1.8368,1.934
4.129171,-0.0130,0.6039,1.8159,1.914
4.135079,-0.1273,0.6031,1.7545,1.860
4.139274,-0.2304,0.6001,1.7364,1.852
4.144294,-0.3222,0.5781,1.7089,1.833
4.149595,-0.4169,0.5611,1.7104,1.848
4.155294,-0.5357,0.5827,1.7001,1.875
4.159176,-0.6595,0.5806,1.7258,1.937
4.166311,-0.7501,0.6049,1.7708,2.016
4.169454,-0.7981,0.6465,1.8493,2.115
4.174977,-0.8421,0.5761,1.9659,2.215
4.178960,-0.8892,0.3870,2.0800,2.295
4.184852,-0.9061,0.1033,2.2415,2.420
4.189262,-0.9382,-0.2628,2.4457,2.633
4.195009,-0.9542,-0.6441,2.6518,2.891
4.200099,-0.9591,-0.9830,2.9219,3.229
4.204177,-0.9533,-1.2464,3.1484,3.518
4.212949,-0.9394,-1.4346,3.3338,3.749
4.215154,-0.9372,-1.5362,3.4471,3.889
4.218977,-0.9160,-1.5712,3.4745,3.922
4.224555,-0.9027,-1.5861,3.3947,3.854
4.229544,-0.9100,-1.5267,3.2463,3.701
4.234851,-0.9258,-1.4614,2.9869,3.452
4.239187,-0.9428,-1.3743,2.6624,3.141
4.244509,-0.9821,-1.2732,2.2015,2.726
4.249353,-1.0452,-1.2188,1.6835,2.326
4.255508,-1.0959,-1.1297,1.1684,1.960
4.259432,-1.1746,-1.0875,0.6516,1.728
4.264550,-1.1787,-1.0297,0.2046,1.578
4.269299,-1.1682,-0.9822,-0.2323,1.544
4.275048,-1.1554,-0.9349,-0.5806,1.596
4.279190,-1.1451,-0.9207,-0.8883,1.717
4.284226,-1.1880,-0.8911,-1.1413,1.873
4.289549,-1.2127,-0.9023,-1.3331,2.015
4.294933,-1.2601,-0.9246,-1.5118,2.174
4.299255,-1.2750,-0.9352,-1.6731,2.302
4.304790,-1.2813,-0.9115,-1.8415,2.422
4.309297,-1.2691,-0.9122,-2.0055,2.543
4.316782,-1.2691,-0.9004,-2.1392,2.645
4.319596,-1.2978,-0.9395,-2.2933,2.798
4.325030,-1.3168,-1.0025,-2.4300,2.940
4.329194,-1.3405,-1.0863,-2.5233,3.057
4.335027,-1.3262,-1.1547,-2.6023,3.141
4.339180,-1.3318,-1.1546,-2.6218,3.159
4.344146,-1.3831,-1.1962,-2.6058,3.183
4.349709,-1.3789,-1.3009,-2.5233,3.156
4.354838,-1.3099,-1.3800,-2.3506,3.024
4.359191,-1.2286,-1.4217,-2.1187,2.832
4.364563,-1.1398,-1.4051,-1.8562,2.592
4.369167,-1.0251,-1.4407,-1.5701,2.365
4.375005,-0.9255,-1.4552,-1.2026,2.102
4.379809,-0.8536,-1.4636,-0.8349,1.889
4.384981,-0.7407,-1.3927,-0.4116,1.630
4.389361,-0.6374,-1.2867,-0.0661,1.437
4.394908,-0.5370,-1.1993,0.2283,1.334
4.399324,-0.4372,-1.0980,0.4604,1.268
4.407515,-0.3760,-0.9961,0.6450,1.245
4.413012,-0.2981,-0.9376,0.7540,1.240
4.416561,-0.2073,-0.9330,0.7593,1.221
4.419330,-0.1170,-0.9115,0.6782,1.142
4.424653,-0.0527,-0.9117,0.5087,1.045
4.429593,0.0150,-0.8911,0.2939,0.938
4.435045,0.0437,-0.8927,0.0030,0.894
4.439722,0.0842,-0.9137,-0.3259,0.974
4.444208,0.1130,-0.8723,-0.6785,1.111
4.449317,0.1708,-0.8609,-1.0362,1.358
4.455162,0.2250,-0.8163,-1.4161,1.650
4.459235,0.0073,-1.0834,-1.7785,2.083
4.465070,-0.2736,-0.7190,-1.6958,1.862
4.469689,0.2213,-0.3083,-2.6465,2.674
4.474883,0.5535,-0.2189,-2.8529,2.914
4.479698,0.5601,-0.3714,-2.8136,2.893
4.484753,0.2082,-0.3589,-2.6917,2.723
4.489453,0.1265,-0.2768,-3.0156,3.031
4.494833,0.1185,-0.2422,-3.0485,3.060
4.499712,0.1149,-0.1856,-2.9535,2.962
4.508077,0.0692,-0.1405,-2.8647,2.869
4.514277,-0.0662,-0.1165,-2.7820,2.785
4.516714,-0.1646,-0.0967,-2.6672,2.674
4.519230,-0.2354,-0.1243,-2.5107,2.525
4.524464,-0.2953,-0.1659,-2.3459,2.370
4.529573,-0.3061,-0.1643,-2.1107,2.139
4.534794,-0.3922,-0.1724,-1.8791,1.927
4.539479,-0.4677,-0.1787,-1.6747,1.748
4.544879,-0.5496,-0.1692,-1.4449,1.555
4.549518,-0.6307,-0.1299,-1.2253,1.384
4.554755,-0.6893,-0.1093,-1.0468,1.258
4.559568,-0.7347,-0.0551,-0.8374,1.115
4.564480,-0.7619,0.0250,-0.6662,1.012
4.569357,-0.7970,0.0564,-0.5044,0.945
4.575025,-0.7972,0.0699,-0.3685,0.881
4.579404,-0.8343,0.1059,-0.2536,0.878
4.584508,-0.8487,0.1499,-0.1357,0.872
4.589750,-0.8456,0.2137,-0.0890,0.877
4.596078,-0.8232,0.3068,-0.0225,0.879
4.599522,-0.7871,0.3934,0.0566,0.882
4.608408,-0.7333,0.5191,0.1528,0.911
4.612004,-0.7125,0.6265,0.2567,0.983
4.617737,-0.6703,0.7204,0.3585,1.047
4.619717,-0.6073,0.8319,0.4415,1.121
4.624689,-0.5621,0.8989,0.5535,1.196
4.629623,-0.5017,0.9238,0.6920,1.259
4.634942,-0.4368,0.9667,0.8449,1.356
4.639475,-0.5083,0.7888,0.8278,1.251
4.644447,-0.6390,0.9739,1.4133,1.831
4.649891,-0.2497,0.9983,1.0226,1.451
4.655154,-0.1834,0.9461,1.3187,1.633
4.659438,-0.1315,0.9465,1.4710,1.754
4.664779,-0.1599,0.9083,1.5109,1.770
4.669336,-0.2036,0.8125,1.5558,1.767
4.674967,-0.1494,0.7574,1.5887,1.766
4.679746,-0.0637,0.7287,1.5715,1.733
4.684466,-0.0515,0.7457,1.6023,1.768
4.689607,-0.0596,0.8178,1.6043,1.802
4.695506,-0.0543,0.8874,1.5753,1.809
4.699377,-0.0308,0.9879,1.5752,1.860
4.704792,-0.0012,1.1190,1.5849,1.940
4.709756,0.0848,1.1923,1.5326,1.944
4.714862,0.1551,1.2845,1.5044,1.984
4.719489,0.2650,1.3289,1.4713,2.000
4.724991,0.3117,1.2949,1.4645,1.980
4.729553,0.3858,1.1975,1.4405,1.913
4.734767,0.3960,1.0611,1.4327,1.826
4.739943,0.4415,1.0273,1.4815,1.856
4.744772,0.5150,1.0605,1.4601,1.877
4.749668,0.4330,1.1175,1.5692,1.975
4.755280,0.3455,1.2560,1.6987,2.141
4.759725,0.3374,1.4019,1.6501,2.191
4.770875,0.3501,1.3829,1.8180,2.311
4.771635,0.3835,1.1871,1.8653,2.244
4.775126,0.4070,0.9339,1.9332,2.185
4.779729,0.3251,0.5636,2.0792,2.179
4.784897,0.3381,0.0214,2.3031,2.328
4.789575,0.3615,-0.5034,2.5881,2.661
4.795045,0.3992,-0.9505,2.9268,3.103
4.799920,0.4606,-1.2458,3.2570,3.517
4.804936,0.5413,-1.4329,3.5668,3.882
4.809651,0.6122,-1.5200,3.8520,4.186
4.816415,0.6778,-1.4822,4.0652,4.380
4.820522,0.7469,-1.3857,4.1926,4.478
4.824809,0.8095,-1.2681,4.1775,4.440
4.829920,0.8423,-1.1793,4.0088,4.263
4.834902,0.9336,-1.0562,3.6847,3.945
4.839725,0.8965,-1.0532,3.3516,3.626
4.844953,0.8290,-0.9751,2.8449,3.119
4.849653,0.8792,-0.8556,2.0953,2.428
4.854989,0.9645,-0.7093,1.6220,2.016
4.859795,1.0182,-0.6152,1.0350,1.577
4.864602,1.0215,-0.5942,0.5423,1.300
4.869549,0.9748,-0.6288,0.0384,1.161
4.874920,0.9811,-0.6461,-0.4722,1.266
4.879617,0.9637,-0.6787,-0.7889,1.418
4.884660,1.0553,-0.6960,-1.2878,1.805
4.894890,1.1523,-0.7589,-1.5364,2.065
4.895674,1.1294,-0.8083,-1.7601,2.242
4.899670,1.0839,-0.8790,-1.9737,2.417
4.905067,1.0438,-0.9313,-2.1060,2.528
4.910232,1.0395,-1.0000,-2.2221,2.649
4.918577,1.0632,-1.0099,-2.3223,2.747
4.920566,1.0694,-0.9984,-2.4598,2.862
4.925167,1.0559,-1.0199,-2.5512,2.943
4.930088,1.0276,-1.0092,-2.6136,2.984
4.935149,1.0105,-1.0303,-2.6543,3.021
4.940067,1.0138,-1.0949,-2.6354,3.029
4.944847,0.9969,-1.1692,-2.6312,3.047
4.950012,0.9836,-1.2126,-2.5867,3.021
4.955498,0.9219,-1.2924,-2.4683,2.935
4.959769,0.8768,-1.3660,-2.3454,2.852
4.965070,0.8226,-1.4821,-2.1935,2.772
4.970270,0.7835,-1.5817,-2.0101,2.675
4.975122,0.7667,-1.6392,-1.8020,2.554
4.979917,0.7005,-1.6796,-1.5904,2.417
4.985316,0.6192,-1.7229,-1.3629,2.282
4.990080,0.5543,-1.7556,-1.1217,2.156
4.995150,0.5085,-1.7453,-0.8877,2.023
5.000222,0.4623,-1.7098,-0.6679,1.893
5.005410,0.4153,-1.6812,-0.4930,1.801
5.010360,0.3797,-1.6339,-0.3720,1.718
5.019492,0.3626,-1.5137,-0.3312,1.591
5.019942,0.3256,-1.4144,-0.3558,1.494
5.025017,0.3024,-1.3338,-0.4649,1.444
5.030484,0.2737,-1.2362,-0.6606,1.428
5.035128,0.2223,-1.1357,-0.8928,1.462
5.040037,0.2072,-1.0508,-1.1329,1.559
5.045309,0.1415,-0.9524,-1.4217,1.717
5.050073,0.0678,-0.8708,-1.6997,1.911
5.055356,0.0407,-0.7551,-1.9647,2.105
5.060146,-0.0021,-0.7100,-2.2362,2.346
5.065400,-0.0007,-0.6486,-2.4856,2.569
5.070196,-0.0030,-0.5966,-2.6988,2.764
5.075261,-0.0110,-0.5701,-2.8882,2.944
5.079834,-0.0868,-0.4896,-3.0300,3.071
5.085129,-0.1271,-0.4191,-3.1651,3.195
5.090230,-0.1935,-0.3439,-3.2460,3.270
5.095133,-0.2524,-0.2659,-3.3277,3.348
5.099843,-0.2966,-0.1802,-3.3458,3.364
5.105459,-0.3167,-0.0675,-3.3315,3.347
5.110290,-0.2938,-0.0136,-3.3208,3.334
5.115154,-0.2497,0.0364,-3.2324,3.242
5.121762,-0.1853,0.0948,-3.1215,3.128
5.124912,-0.1345,0.1400,-2.9810,2.987
5.130322,-0.1030,0.1601,-2.7607,2.767
5.135250,-0.0795,0.2554,-2.5060,2.520
5.147301,-0.0640,0.3562,-2.2242,2.253
5.148091,-0.0330,0.4407,-1.9677,2.017
5.150270,0.0495,0.5204,-1.6814,1.761
5.155409,0.1020,0.6236,-1.4056,1.541
5.160628,0.1751,0.6995,-1.1188,1.331
5.165137,0.2452,0.7785,-0.7990,1.142
5.169990,0.2767,0.8745,-0.4797,1.035
5.175168,0.2839,0.9701,-0.1582,1.023
5.180522,0.3124,1.1008,0.1393,1.153
5.185854,0.3555,1.2539,0.4345,1.374
5.190069,0.3802,1.3644,0.7253,1.591
5.195453,0.4136,1.4629,0.9783,1.808
5.199912,0.4208,1.5348,1.2559,2.027
5.204998,0.4219,1.5464,1.4959,2.193
5.214483,0.4435,1.5144,1.7271,2.339
5.215521,0.3642,1.4339,2.0235,2.507
5.224617,0.2947,1.4105,2.2083,2.637
5.225456,0.2543,1.3770,2.4008,2.779
5.230228,0.2117,1.3432,2.6156,2.948
5.235709,0.2054,1.2971,2.7951,3.088
5.240298,0.2041,1.2581,2.9154,3.182
5.244930,0.2524,1.2430,3.0601,3.313
5.249954,0.2822,1.2374,3.1743,3.419
5.255382,0.2689,1.2080,3.2532,3.481
5.260182,0.2552,1.2337,3.3038,3.536
5.265316,0.2431,1.3266,3.3023,3.567
5.271283,0.2371,1.4077,3.2847,3.581
5.275890,0.2208,1.5175,3.2127,3.560
5.280282,0.1799,1.6322,3.1079,3.515
5.285271,0.1386,1.6800,3.0014,3.442
5.291621,0.0539,1.6683,2.8932,3.340
5.296164,-0.0359,1.6071,2.7594,3.193
5.301062,-0.1382,1.5185,2.6667,3.072
5.305115,-0.2727,1.3671,2.5696,2.923
5.313166,-0.4007,1.2732,2.5897,2.913
5.315772,-0.4759,1.1944,2.4759,2.790
5.323137,-0.5777,1.1047,2.5197,2.811
5.325043,-0.6746,0.9901,2.5607,2.827
5.330639,-0.7515,0.8340,2.5750,2.809
5.335153,-0.8494,0.7153,2.6416,2.866
5.340522,-0.9133,0.5861,2.6909,2.902
5.345656,-0.9646,0.4370,2.6466,2.851
5.350365,-1.0450,0.2655,2.7286,2.934
5.355135,-1.1061,-0.0146,2.7863,2.998
5.360245,-1.1646,-0.3720,2.8340,3.086
5.364991,-1.2343,-0.7757,3.0056,3.341
5.370246,-1.2909,-1.1972,3.1529,3.611
5.375565,-1.3511,-1.5126,3.3478,3.914
5.380132,-1.3434,-1.8088,3.5282,4.186
5.385180,-1.3346,-2.0748,3.6131,4.375
5.395967,-1.3527,-2.2397,3.6387,4.482
5.396883,-1.3307,-2.3428,3.5862,4.486
5.399939,-1.3167,-2.3371,3.4346,4.358
5.405567,-1.2897,-2.2954,3.1745,4.124
5.412182,-1.3125,-2.2040,2.7681,3.774
5.417531,-1.3644,-2.0731,2.2995,3.383
5.421515,-1.4127,-1.9101,1.8094,2.986
5.424925,-1.4771,-1.7868,1.2215,2.620
5.429836,-1.5557,-1.6621,0.5980,2.354
5.435006,-1.6340,-1.5668,-0.0157,2.264
