time,X,Y,Z,SVM,,time,X,Y,Z,SVM,,,,,,,,,,,,,,time,X,Y,Z,SVM
7.806441,0.5946,-0.2753,-2.3752,2.464,,7.806441,0.5946,0.2753,2.3752,2.464,,,,,,,,,,,,,,0.3155,0.3155,1.0568,0.6999,1.306
7.811967,0.5957,-0.2317,-2.3442,2.43,,7.811967,0.5957,0.2317,2.3442,2.43,,,,,,,,,,,,,,0.227,0.227,1.1222,0.9221,1.47
7.816691,0.6235,-0.1871,-2.2609,2.353,,7.816691,0.6235,0.1871,2.2609,2.353,,,,,,,,,,,,,,0.1077,0.1077,1.1798,1.1349,1.641
7.821896,0.6441,-0.1749,-2.1899,2.289,,7.821896,0.6441,0.1749,2.1899,2.289,,,,,,,,,,,,,,0.0143,0.0143,1.208,1.3571,1.817
7.827129,0.6576,-0.1691,-2.1096,2.216,,7.827129,0.6576,0.1691,2.1096,2.216,,,,,,,,,,,,,,0.0949,0.0949,1.2144,1.5361,1.96
7.831542,0.664,-0.1603,-1.9984,2.112,,7.831542,0.664,0.1603,1.9984,2.112,,,,,,,,,,,,,,0.144,0.144,1.2493,1.6502,2.075
7.843933,0.6633,-0.1319,-1.8946,2.012,,7.843933,0.6633,0.1319,1.8946,2.012,,,,,,,,,,,,,,0.2532,0.2532,1.2915,1.6994,2.149
7.845036,0.6819,-0.1319,-1.7863,1.917,,7.845036,0.6819,0.1319,1.7863,1.917,,,,,,,,,,,,,,0.3315,0.3315,1.3839,1.6957,2.214
7.847011,0.6672,-0.1054,-1.69,1.82,,7.847011,0.6672,0.1054,1.69,1.82,,,,,,,,,,,,,,0.3766,0.3766,1.443,1.6344,2.213
7.851118,0.6335,-0.0907,-1.5987,1.722,,7.851118,0.6335,0.0907,1.5987,1.722,,,,,,,,,,,,,,0.429,0.429,1.4928,1.5513,2.195
7.8566,0.581,-0.0639,-1.5004,1.61,,7.8566,0.581,0.0639,1.5004,1.61,,,,,,,,,,,,,,0.46,0.46,1.5596,1.4561,2.183
7.861638,0.4716,-0.0132,-1.3902,1.468,,7.861638,0.4716,0.0132,1.3902,1.468,,,,,,,,,,,,,,0.4858,0.4858,1.6006,1.3199,2.131
7.866775,0.4226,0.0162,-1.2778,1.346,,7.866775,0.4226,0.0162,1.2778,1.346,,,,,,,,,,,,,,0.5155,0.5155,1.58,1.2004,2.05
7.871561,0.374,0.0144,-1.1296,1.19,,7.871561,0.374,0.0144,1.1296,1.19,,,,,,,,,,,,,,0.5219,0.5219,1.534,1.1068,1.962
7.877749,0.3688,0.0582,-0.9793,1.048,,7.877749,0.3688,0.0582,0.9793,1.048,,,,,,,,,,,,,,0.516,0.516,1.5058,1.0871,1.928
7.881447,0.3786,0.0731,-0.7884,0.878,,7.881447,0.3786,0.0731,0.7884,0.878,,,,,,,,,,,,,,0.4757,0.4757,1.4479,1.1292,1.897
7.887013,0.4176,0.1164,-0.5977,0.738,,7.887013,0.4176,0.1164,0.5977,0.738,,,,,,,,,,,,,,0.4411,0.4411,1.3795,1.2209,1.894
7.891568,0.4955,0.1566,-0.3879,0.648,,7.891568,0.4955,0.1566,0.3879,0.648,,,,,,,,,,,,,,0.4432,0.4432,1.2625,1.386,1.926
7.897157,0.5572,0.1626,-0.1854,0.609,,7.897157,0.5572,0.1626,0.1854,0.609,,,,,,,,,,,,,,0.4772,0.4772,1.2167,1.5886,2.057
7.902403,0.6314,0.1532,0.0242,0.65,,7.902403,0.6314,0.1532,0.0242,0.65,,,,,,,,,,,,,,0.5672,0.5672,1.1271,1.7856,2.186
7.906731,0.6919,0.1714,0.2076,0.742,,7.906731,0.6919,0.1714,0.2076,0.742,,,,,,,,,,,,,,0.658,0.658,1.044,1.9818,2.335
7.911858,0.7389,0.1597,0.3791,0.846,,7.911858,0.7389,0.1597,0.3791,0.846,,,,,,,,,,,,,,0.7474,0.7474,0.9818,2.1723,2.498
7.916476,0.7605,0.1752,0.5889,0.978,,7.916476,0.7605,0.1752,0.5889,0.978,,,,,,,,,,,,,,0.8306,0.8306,0.9523,2.3358,2.656
7.922578,0.7783,0.1559,0.7797,1.113,,7.922578,0.7783,0.1559,0.7797,1.113,,,,,,,,,,,,,,0.8843,0.8843,0.9581,2.5128,2.831
7.926574,0.7397,0.1279,0.9443,1.206,,7.926574,0.7397,0.1279,0.9443,1.206,,,,,,,,,,,,,,0.9326,0.9326,0.908,2.6579,2.959
7.932283,0.6592,0.0912,1.0875,1.275,,7.932283,0.6592,0.0912,1.0875,1.275,,,,,,,,,,,,,,1.0092,1.0092,0.8282,2.8119,3.1
7.938725,0.5678,0.0533,1.1998,1.328,,7.938725,0.5678,0.0533,1.1998,1.328,,,,,,,,,,,,,,1.0757,1.0757,0.6492,3.0155,3.267
7.941766,0.5154,0.0382,1.341,1.437,,7.941766,0.5154,0.0382,1.341,1.437,,,,,,,,,,,,,,1.1466,1.1466,0.3873,3.2379,3.457
7.953408,0.4849,0.051,1.4558,1.535,,7.953408,0.4849,0.051,1.4558,1.535,,,,,,,,,,,,,,1.2124,1.2124,0.0327,3.515,3.718
7.95389,0.4375,0.0727,1.5659,1.627,,7.95389,0.4375,0.0727,1.5659,1.627,,,,,,,,,,,,,,1.2519,1.2519,0.3625,3.7896,4.007
7.956397,0.3775,0.0843,1.6974,1.741,,7.956397,0.3775,0.0843,1.6974,1.741,,,,,,,,,,,,,,1.2631,1.2631,0.7224,4.093,4.344
7.961284,0.3311,0.1121,1.7787,1.813,,7.961284,0.3311,0.1121,1.7787,1.813,,,,,,,,,,,,,,1.2493,1.2493,1.0093,4.3248,4.613
7.966982,0.2977,0.1513,1.879,1.908,,7.966982,0.2977,0.1513,1.879,1.908,,,,,,,,,,,,,,1.238,1.238,1.2077,4.5621,4.879
7.971562,0.294,0.1661,1.9673,1.996,,7.971562,0.294,0.1661,1.9673,1.996,,,,,,,,,,,,,,1.2055,1.2055,1.3831,4.6736,5.021
7.977327,0.2983,0.2523,1.9623,2.001,,7.977327,0.2983,0.2523,1.9623,2.001,,,,,,,,,,,,,,1.21,1.21,1.4819,4.6862,5.062
7.982112,0.3491,0.324,1.9214,1.98,,7.982112,0.3491,0.324,1.9214,1.98,,,,,,,,,,,,,,1.2277,1.2277,1.5266,4.4928,4.901
7.986905,0.3864,0.36,1.8397,1.914,,7.986905,0.3864,0.36,1.8397,1.914,,,,,,,,,,,,,,1.2442,1.2442,1.5495,4.1394,4.592
7.991686,0.4179,0.4468,1.7556,1.859,,7.991686,0.4179,0.4468,1.7556,1.859,,,,,,,,,,,,,,1.2188,1.2188,1.4554,3.6074,4.076
7.997633,0.4028,0.4627,1.6355,1.747,,7.997633,0.4028,0.4627,1.6355,1.747,,,,,,,,,,,,,,1.2516,1.2516,1.3905,2.9378,3.483
8.001866,0.3725,0.4654,1.4961,1.61,,8.001866,0.3725,0.4654,1.4961,1.61,,,,,,,,,,,,,,1.2796,1.2796,1.3042,2.1546,2.825
8.007412,0.3298,0.4458,1.3589,1.468,,8.007412,0.3298,0.4458,1.3589,1.468,,,,,,,,,,,,,,1.2876,1.2876,1.2248,1.368,2.243
8.011577,0.2538,0.421,1.2382,1.332,,8.011577,0.2538,0.421,1.2382,1.332,,,,,,,,,,,,,,1.277,1.277,1.1612,0.6231,1.835
8.016909,0.1711,0.3773,1.1314,1.205,,8.016909,0.1711,0.3773,1.1314,1.205,,,,,,,,,,,,,,1.2641,1.2641,1.1031,0.0753,1.679
8.022017,0.0795,0.3103,1.0672,1.114,,8.022017,0.0795,0.3103,1.0672,1.114,,,,,,,,,,,,,,1.2531,1.2531,1.0783,0.6917,1.792
8.026826,-0.0259,0.2586,1.0501,1.082,,8.026826,0.0259,0.2586,1.0501,1.082,,,,,,,,,,,,,,1.2296,1.2296,1.0714,1.2745,2.07
8.032125,-0.1024,0.1409,1.1137,1.127,,8.032125,0.1024,0.1409,1.1137,1.127,,,,,,,,,,,,,,1.2053,1.2053,1.0598,1.788,2.403
8.037059,-0.1885,0.0692,1.2555,1.271,,8.037059,0.1885,0.0692,1.2555,1.271,,,,,,,,,,,,,,1.2059,1.2059,1.0734,2.2377,2.759
8.042226,-0.2631,-0.0432,1.4158,1.441,,8.042226,0.2631,0.0432,1.4158,1.441,,,,,,,,,,,,,,1.2046,1.2046,1.1035,2.6289,3.095
8.048281,-0.324,-0.1061,1.5946,1.631,,8.048281,0.324,0.1061,1.5946,1.631,,,,,,,,,,,,,,1.1869,1.1869,1.1152,2.9481,3.368
8.052041,-0.3351,-0.1491,1.7563,1.794,,8.052041,0.3351,0.1491,1.7563,1.794,,,,,,,,,,,,,,1.1745,1.1745,1.1308,3.2297,3.618
8.056701,-0.3991,-0.18,1.8509,1.902,,8.056701,0.3991,0.18,1.8509,1.902,,,,,,,,,,,,,,1.2297,1.2297,1.1082,3.4074,3.788
8.062272,-0.47,-0.3213,1.9144,1.997,,8.062272,0.47,0.3213,1.9144,1.997,,,,,,,,,,,,,,1.3235,1.3235,1.1372,3.5321,3.94
8.066862,-0.6407,-0.439,1.911,2.063,,8.066862,0.6407,0.439,1.911,2.063,,,,,,,,,,,,,,1.4132,1.4132,1.1904,3.5736,4.023
8.071805,-0.7792,-0.6692,1.8815,2.144,,8.071805,0.7792,0.6692,1.8815,2.144,,,,,,,,,,,,,,1.4467,1.4467,1.2433,3.5322,4.014
8.078742,-0.9547,-0.9203,1.8305,2.26,,8.078742,0.9547,0.9203,1.8305,2.26,,,,,,,,,,,,,,1.4651,1.4651,1.2931,3.449,3.964
8.081611,-1.0938,-1.1612,1.8369,2.433,,8.081611,1.0938,1.1612,1.8369,2.433,,,,,,,,,,,,,,1.4834,1.4834,1.2941,3.2789,3.824
8.086697,-1.2327,-1.3486,1.9221,2.652,,8.086697,1.2327,1.3486,1.9221,2.652,,,,,,,,,,,,,,1.4917,1.4917,1.2417,3.0769,3.638
8.091611,-1.2911,-1.4785,2.0766,2.857,,8.091611,1.2911,1.4785,2.0766,2.857,,,,,,,,,,,,,,1.4896,1.4896,1.2054,2.8766,3.456
8.096661,-1.244,-1.5302,2.2214,2.97,,8.096661,1.244,1.5302,2.2214,2.97,,,,,,,,,,,,,,1.4838,1.4838,1.1211,2.6536,3.24
8.101992,-1.1375,-1.5385,2.3903,3.062,,8.101992,1.1375,1.5385,2.3903,3.062,,,,,,,,,,,,,,1.4141,1.4141,1.0686,2.3862,2.972
8.107088,-1.0251,-1.4949,2.4901,3.08,,8.107088,1.0251,1.4949,2.4901,3.08,,,,,,,,,,,,,,1.3573,1.3573,1.063,2.0787,2.701
8.111438,-0.892,-1.4483,2.4685,2.998,,8.111438,0.892,1.4483,2.4685,2.998,,,,,,,,,,,,,,1.2991,1.2991,1.0527,1.7402,2.413
8.117626,-0.7231,-1.4278,2.3019,2.804,,8.117626,0.7231,1.4278,2.3019,2.804,,,,,,,,,,,,,,1.2184,1.2184,1.034,1.3893,2.118
8.121624,-0.5821,-1.4311,2.0001,2.527,,8.121624,0.5821,1.4311,2.0001,2.527,,,,,,,,,,,,,,1.1756,1.1756,0.9819,1.0565,1.861
8.126788,-0.4413,-1.3934,1.5871,2.158,,8.126788,0.4413,1.3934,1.5871,2.158,,,,,,,,,,,,,,1.0875,1.0875,0.9072,0.7341,1.595
8.131899,-0.3546,-1.3308,1.1276,1.78,,8.131899,0.3546,1.3308,1.1276,1.78,,,,,,,,,,,,,,1.0164,1.0164,0.8851,0.4479,1.42
8.138474,-0.3142,-1.2448,0.6191,1.425,,8.138474,0.3142,1.2448,0.6191,1.425,,,,,,,,,,,,,,0.9628,0.9628,0.8423,0.171,1.291
8.143003,-0.2906,-1.1775,0.1547,1.223,,8.143003,0.2906,1.1775,0.1547,1.223,,,,,,,,,,,,,,0.901,0.901,0.8587,0.0419,1.245
8.148489,-0.3212,-1.1135,-0.2585,1.187,,8.148489,0.3212,1.1135,0.2585,1.187,,,,,,,,,,,,,,0.9011,0.9011,0.8751,0.1672,1.267
8.151846,-0.3506,-0.9823,-0.6401,1.224,,8.151846,0.3506,0.9823,0.6401,1.224,,,,,,,,,,,,,,0.7672,0.7672,0.8613,0.3297,1.2
8.157161,-0.3952,-0.8764,-0.928,1.336,,8.157161,0.3952,0.8764,0.928,1.336,,,,,,,,,,,,,,0.5714,0.5714,0.8299,0.4411,1.1
8.161726,-0.4668,-0.7998,-1.1226,1.455,,8.161726,0.4668,0.7998,1.1226,1.455,,,,,,,,,,,,,,0.422,0.422,0.8363,0.5159,1.069
8.166966,-0.6063,-0.7137,-1.2216,1.539,,8.166966,0.6063,0.7137,1.2216,1.539,,,,,,,,,,,,,,0.3164,0.3164,0.8855,0.485,1.058
8.171562,-0.7494,-0.6442,-1.2324,1.58,,8.171562,0.7494,0.6442,1.2324,1.58,,,,,,,,,,,,,,0.2449,0.2449,0.9155,0.3963,1.027
8.177484,-0.9444,-0.5984,-1.1504,1.604,,8.177484,0.9444,0.5984,1.1504,1.604,,,,,,,,,,,,,,0.1855,0.1855,0.895,0.2571,0.949
8.181815,-1.1109,-0.6049,-1.0067,1.617,,8.181815,1.1109,0.6049,1.0067,1.617,,,,,,,,,,,,,,0.1215,0.1215,0.9005,0.1175,0.916
8.186819,-1.2715,-0.6255,-0.7872,1.621,,8.186819,1.2715,0.6255,0.7872,1.621,,,,,,,,,,,,,,0.0979,0.0979,0.8646,0.0608,0.872
8.191737,-1.3479,-0.6842,-0.5565,1.611,,8.191737,1.3479,0.6842,0.5565,1.611,,,,,,,,,,,,,,0.1142,0.1142,0.8013,0.2995,0.863
8.197429,-1.3842,-0.6737,-0.2979,1.568,,8.197429,1.3842,0.6737,0.2979,1.568,,,,,,,,,,,,,,0.1073,0.1073,0.7074,0.5915,0.928
8.201544,-1.3668,-0.6425,-0.0494,1.511,,8.201544,1.3668,0.6425,0.0494,1.511,,,,,,,,,,,,,,0.1098,0.1098,0.6016,0.8966,1.085
8.206811,-1.3638,-0.6105,0.2104,1.509,,8.206811,1.3638,0.6105,0.2104,1.509,,,,,,,,,,,,,,0.1091,0.1091,0.5165,1.2196,1.329
8.211777,-1.3276,-0.569,0.4292,1.507,,8.211777,1.3276,0.569,0.4292,1.507,,,,,,,,,,,,,,0.0737,0.0737,0.4299,1.5227,1.584
8.216677,-1.2779,-0.5497,0.5855,1.509,,8.216677,1.2779,0.5497,0.5855,1.509,,,,,,,,,,,,,,0.049,0.049,0.3866,1.7965,1.838
8.22195,-1.2077,-0.5388,0.6915,1.492,,8.22195,1.2077,0.5388,0.6915,1.492,,,,,,,,,,,,,,0.0014,0.0014,0.3572,2.0558,2.087
8.226771,-1.1265,-0.5034,0.7617,1.45,,8.226771,1.1265,0.5034,0.7617,1.45,,,,,,,,,,,,,,0.0666,0.0666,0.3315,2.2889,2.314
8.231567,-1.07,-0.5011,0.7077,1.377,,8.231567,1.07,0.5011,0.7077,1.377,,,,,,,,,,,,,,0.1048,0.1048,0.321,2.4913,2.514
8.236897,-0.9775,-0.4697,0.5751,1.228,,8.236897,0.9775,0.4697,0.5751,1.228,,,,,,,,,,,,,,0.1013,0.1013,0.2822,2.6081,2.625
8.242589,-0.9083,-0.4738,0.3641,1.087,,8.242589,0.9083,0.4738,0.3641,1.087,,,,,,,,,,,,,,0.0967,0.0967,0.2483,2.6828,2.696
8.247474,-0.8114,-0.4366,0.0939,0.926,,8.247474,0.8114,0.4366,0.0939,0.926,,,,,,,,,,,,,,0.0671,0.0671,0.2046,2.6868,2.695
8.258861,-0.7411,-0.4196,-0.1877,0.872,,8.258861,0.7411,0.4196,0.1877,0.872,,,,,,,,,,,,,,0.0197,0.0197,0.1726,2.6274,2.633
8.259308,-0.6537,-0.4346,-0.452,0.906,,8.259308,0.6537,0.4346,0.452,0.906,,,,,,,,,,,,,,0.012,0.012,0.1092,2.5191,2.521
8.262102,-0.5848,-0.4476,-0.7015,1.017,,8.262102,0.5848,0.4476,0.7015,1.017,,,,,,,,,,,,,,0.0598,0.0598,0.1289,2.4888,2.493
8.266776,-0.4984,-0.4775,-0.8669,1.108,,8.266776,0.4984,0.4775,0.8669,1.108,,,,,,,,,,,,,,0.111,0.111,0.0379,2.2829,2.286
8.271977,-0.435,-0.5077,-0.9866,1.192,,8.271977,0.435,0.5077,0.9866,1.192,,,,,,,,,,,,,,0.0104,0.0104,0.0389,2.0354,2.036
8.277172,-0.3803,-0.4951,-1.0654,1.235,,8.277172,0.3803,0.4951,1.0654,1.235,,,,,,,,,,,,,,0.0079,0.0079,0.0131,1.8469,1.847
8.282305,-0.3391,-0.483,-1.1104,1.257,,8.282305,0.3391,0.483,1.1104,1.257,,,,,,,,,,,,,,0.0082,0.0082,0.0462,1.6141,1.615
8.286643,-0.314,-0.4333,-1.105,1.228,,8.286643,0.314,0.4333,1.105,1.228,,,,,,,,,,,,,,0.0537,0.0537,0.0651,1.373,1.376
8.291559,-0.3388,-0.4086,-1.097,1.219,,8.291559,0.3388,0.4086,1.097,1.219,,,,,,,,,,,,,,0.1168,0.1168,0.1229,1.1592,1.172
8.297278,-0.3037,-0.3682,-1.1318,1.228,,8.297278,0.3037,0.3682,1.1318,1.228,,,,,,,,,,,,,,0.1447,0.1447,0.1076,0.9319,0.949
8.302192,-0.2763,-0.3554,-1.1591,1.243,,8.302192,0.2763,0.3554,1.1591,1.243,,,,,,,,,,,,,,0.1902,0.1902,0.0651,0.7268,0.754
8.306671,-0.2398,-0.3151,-1.2508,1.312,,8.306671,0.2398,0.3151,1.2508,1.312,,,,,,,,,,,,,,0.2034,0.2034,0.0065,0.5197,0.558
8.312665,-0.1826,-0.2997,-1.3373,1.383,,8.312665,0.1826,0.2997,1.3373,1.383,,,,,,,,,,,,,,0.2487,0.2487,0.0017,0.3871,0.46
8.316603,-0.114,-0.2826,-1.4786,1.51,,8.316603,0.114,0.2826,1.4786,1.51,,,,,,,,,,,,,,0.2857,0.2857,0.0017,0.2402,0.373
8.321951,-0.0771,-0.254,-1.6268,1.648,,8.321951,0.0771,0.254,1.6268,1.648,,,,,,,,,,,,,,0.2834,0.2834,0.0466,0.0503,0.292
8.327078,-0.0429,-0.2303,-1.7748,1.79,,8.327078,0.0429,0.2303,1.7748,1.79,,,,,,,,,,,,,,0.2782,0.2782,0.0571,0.1207,0.309
8.331737,-0.0208,-0.1681,-1.9202,1.928,,8.331737,0.0208,0.1681,1.9202,1.928,,,,,,,,,,,,,,0.2534,0.2534,0.1259,0.2539,0.38
8.337125,-0.0158,-0.0862,-2.0298,2.032,,8.337125,0.0158,0.0862,2.0298,2.032,,,,,,,,,,,,,,0.2476,0.2476,0.1906,0.3685,0.483
8.342403,-0.047,0.0015,-2.1752,2.176,,8.342403,0.047,0.0015,2.1752,2.176,,,,,,,,,,,,,,0.2273,0.2273,0.3011,0.4311,0.573
8.346832,-0.076,0.1002,-2.2396,2.243,,8.346832,0.076,0.1002,2.2396,2.243,,,,,,,,,,,,,,0.1977,0.1977,0.4068,0.4588,0.644
8.359345,-0.1339,0.1623,-2.2947,2.304,,8.359345,0.1339,0.1623,2.2947,2.304,,,,,,,,,,,,,,0.1876,0.1876,0.5173,0.4706,0.724
8.359917,-0.2159,0.2264,-2.3263,2.347,,8.359917,0.2159,0.2264,2.3263,2.347,,,,,,,,,,,,,,0.1898,0.1898,0.6419,0.4714,0.819
8.361764,-0.303,0.2927,-2.2818,2.32,,8.361764,0.303,0.2927,2.2818,2.32,,,,,,,,,,,,,,0.176,0.176,0.7261,0.4611,0.878
8.366818,-0.3498,0.349,-2.1948,2.25,,8.366818,0.3498,0.349,2.1948,2.25,,,,,,,,,,,,,,0.1676,0.1676,0.7697,0.5163,0.942
8.371958,-0.397,0.3857,-2.063,2.136,,8.371958,0.397,0.3857,2.063,2.136,,,,,,,,,,,,,,0.1508,0.1508,0.7539,0.5746,0.96
8.377043,-0.4541,0.4286,-1.9053,2.005,,8.377043,0.4541,0.4286,1.9053,2.005,,,,,,,,,,,,,,0.0636,0.0636,0.7318,0.6838,1.004
8.382719,-0.454,0.4582,-1.7433,1.859,,8.382719,0.454,0.4582,1.7433,1.859,,,,,,,,,,,,,,0.0217,0.0217,0.7681,0.8125,1.118
8.387085,-0.4778,0.4549,-1.5698,1.703,,8.387085,0.4778,0.4549,1.5698,1.703,,,,,,,,,,,,,,0.0907,0.0907,0.76,0.9511,1.221
8.39207,-0.5038,0.4303,-1.406,1.554,,8.39207,0.5038,0.4303,1.406,1.554,,,,,,,,,,,,,,0.1269,0.1269,0.7438,1.0685,1.308
8.397323,-0.4698,0.3866,-1.252,1.392,,8.397323,0.4698,0.3866,1.252,1.392,,,,,,,,,,,,,,0.1213,0.1213,0.7365,1.1478,1.369
8.402044,-0.4592,0.3449,-1.1076,1.248,,8.402044,0.4592,0.3449,1.1076,1.248,,,,,,,,,,,,,,0.1126,0.1126,0.6761,1.2391,1.416
8.40671,-0.4601,0.298,-0.9848,1.127,,8.40671,0.4601,0.298,0.9848,1.127,,,,,,,,,,,,,,0.1106,0.1106,0.6035,1.3305,1.465
8.411623,-0.4462,0.2242,-0.8739,1.007,,8.411623,0.4462,0.2242,0.8739,1.007,,,,,,,,,,,,,,0.0364,0.0364,0.5522,1.4196,1.524
8.417434,-0.48,0.2073,-0.7439,0.909,,8.417434,0.48,0.2073,0.7439,0.909,,,,,,,,,,,,,,0.0163,0.0163,0.4576,1.4752,1.545
8.422968,-0.5114,0.1899,-0.6427,0.843,,8.422968,0.5114,0.1899,0.6427,0.843,,,,,,,,,,,,,,0.0878,0.0878,0.3772,1.5356,1.584
8.426829,-0.5573,0.184,-0.5414,0.798,,8.426829,0.5573,0.184,0.5414,0.798,,,,,,,,,,,,,,0.1687,0.1687,0.2943,1.553,1.59
8.432277,-0.5771,0.211,-0.4641,0.77,,8.432277,0.5771,0.211,0.4641,0.77,,,,,,,,,,,,,,0.3094,0.3094,0.209,1.4795,1.526
8.437202,-0.5618,0.1826,-0.4059,0.717,,8.437202,0.5618,0.1826,0.4059,0.717,,,,,,,,,,,,,,0.2583,0.2583,0.241,1.5401,1.58
8.4458,-0.5519,0.2014,-0.3047,0.662,,8.4458,0.5519,0.2014,0.3047,0.662,,,,,,,,,,,,,,0.2113,0.2113,0.2943,1.6126,1.653
8.447018,-0.5184,0.26,-0.1818,0.608,,8.447018,0.5184,0.26,0.1818,0.608,,,,,,,,,,,,,,0.1486,0.1486,0.3499,1.618,1.662
8.455795,-0.4945,0.3148,-0.0493,0.588,,8.455795,0.4945,0.3148,0.0493,0.588,,,,,,,,,,,,,,0.0432,0.0432,0.3435,1.5037,1.543
8.456828,-0.4918,0.375,0.0453,0.62,,8.456828,0.4918,0.375,0.0453,0.62,,,,,,,,,,,,,,0.0575,0.0575,0.3638,1.4108,1.458
8.462237,-0.4761,0.4309,0.0995,0.65,,8.462237,0.4761,0.4309,0.0995,0.65,,,,,,,,,,,,,,0.1845,0.1845,0.3229,1.253,1.307
8.467096,-0.4139,0.4777,0.1948,0.661,,8.467096,0.4139,0.4777,0.1948,0.661,,,,,,,,,,,,,,0.3086,0.3086,0.3338,1.1426,1.23
8.471878,-0.331,0.5608,0.2641,0.703,,8.471878,0.331,0.5608,0.2641,0.703,,,,,,,,,,,,,,0.4463,0.4463,0.4182,1.1247,1.28
8.477448,-0.2657,0.637,0.3555,0.776,,8.477448,0.2657,0.637,0.3555,0.776,,,,,,,,,,,,,,0.5561,0.5561,0.5763,1.075,1.34
8.482697,-0.2008,0.6896,0.4424,0.844,,8.482697,0.2008,0.6896,0.4424,0.844,,,,,,,,,,,,,,0.6253,0.6253,0.8345,0.9741,1.427
8.486869,-0.1865,0.7328,0.5347,0.926,,8.486869,0.1865,0.7328,0.5347,0.926,,,,,,,,,,,,,,0.6178,0.6178,1.1857,0.87,1.595
8.492037,-0.2009,0.7403,0.625,0.989,,8.492037,0.2009,0.7403,0.625,0.989,,,,,,,,,,,,,,0.5173,0.5173,1.5272,0.7147,1.764
8.496837,-0.2345,0.7529,0.7183,1.067,,8.496837,0.2345,0.7529,0.7183,1.067,,,,,,,,,,,,,,0.3844,0.3844,1.7087,0.6206,1.858
8.50231,-0.2345,0.7444,0.7905,1.111,,8.50231,0.2345,0.7444,0.7905,1.111,,,,,,,,,,,,,,0.2755,0.2755,1.6401,0.5275,1.745
8.508002,-0.2609,0.7554,0.8895,1.196,,8.508002,0.2609,0.7554,0.8895,1.196,,,,,,,,,,,,,,0.203,0.203,1.2789,0.6361,1.443
8.512126,-0.2494,0.7242,0.9508,1.221,,8.512126,0.2494,0.7242,0.9508,1.221,,,,,,,,,,,,,,0.2478,0.2478,0.7718,0.9677,1.262
8.518023,-0.3222,0.6627,0.9886,1.233,,8.518023,0.3222,0.6627,0.9886,1.233,,,,,,,,,,,,,,0.3942,0.3942,0.1977,1.6154,1.675
8.522119,-0.3696,0.5332,1.0078,1.199,,8.522119,0.3696,0.5332,1.0078,1.199,,,,,,,,,,,,,,0.4929,0.4929,0.3173,2.3902,2.461
8.527369,-0.4089,0.4007,1.0105,1.161,,8.527369,0.4089,0.4007,1.0105,1.161,,,,,,,,,,,,,,0.5042,0.5042,0.7809,3.1343,3.269
8.532042,-0.4453,0.249,1.0206,1.141,,8.532042,0.4453,0.249,1.0206,1.141,,,,,,,,,,,,,,0.4842,0.4842,1.1149,3.9391,4.122
8.538124,-0.4722,0.0952,0.9974,1.108,,8.538124,0.4722,0.0952,0.9974,1.108,,,,,,,,,,,,,,0.4594,0.4594,1.2753,4.6828,4.875
8.548897,-0.4638,0.0114,0.9909,1.094,,8.548897,0.4638,0.0114,0.9909,1.094,,,,,,,,,,,,,,0.4518,0.4518,1.347,5.2777,5.466
8.549702,-0.406,-0.0668,0.9963,1.078,,8.549702,0.406,0.0668,0.9963,1.078,,,,,,,,,,,,,,0.4384,0.4384,1.2792,5.6743,5.833
8.552309,-0.3563,-0.1729,0.9992,1.075,,8.552309,0.3563,0.1729,0.9992,1.075,,,,,,,,,,,,,,0.4591,0.4591,1.2074,5.8733,6.014
8.556883,-0.2862,-0.2424,0.9996,1.068,,8.556883,0.2862,0.2424,0.9996,1.068,,,,,,,,,,,,,,0.4996,0.4996,1.1257,5.7918,5.921
8.562364,-0.2241,-0.3469,0.9808,1.064,,8.562364,0.2241,0.3469,0.9808,1.064,,,,,,,,,,,,,,0.5678,0.5678,1.0093,5.4306,5.553
8.567023,-0.1363,-0.4243,0.9427,1.043,,8.567023,0.1363,0.4243,0.9427,1.043,,,,,,,,,,,,,,0.687,0.687,0.8856,4.8073,4.936
8.57173,-0.042,-0.4529,0.895,1.004,,8.57173,0.042,0.4529,0.895,1.004,,,,,,,,,,,,,,0.8452,0.8452,0.7408,3.9963,4.151
8.57737,0.0828,-0.4326,0.847,0.955,,8.57737,0.0828,0.4326,0.847,0.955,,,,,,,,,,,,,,0.9756,0.9756,0.6517,3.01,3.231
8.582376,0.2236,-0.3464,0.7893,0.89,,8.582376,0.2236,0.3464,0.7893,0.89,,,,,,,,,,,,,,1.0966,1.0966,0.5771,2.0659,2.409
8.586937,0.3779,-0.2016,0.6881,0.811,,8.586937,0.3779,0.2016,0.6881,0.811,,,,,,,,,,,,,,1.1787,1.1787,0.4904,1.14,1.711
8.591875,0.5686,0.05,0.5842,0.817,,8.591875,0.5686,0.05,0.5842,0.817,,,,,,,,,,,,,,1.243,1.243,0.4078,0.2964,1.341
8.597485,-0.2214,0.2166,1.3476,1.383,,8.597485,0.2214,0.2166,1.3476,1.383,,,,,,,,,,,,,,1.2699,1.2699,0.3311,0.4389,1.384
8.602576,0.2135,0.4745,1.1381,1.251,,8.602576,0.2135,0.4745,1.1381,1.251,,,,,,,,,,,,,,1.2845,1.2845,0.3312,1.1119,1.731
8.607856,0.7646,0.7039,0.8171,1.322,,8.607856,0.7646,0.7039,0.8171,1.322,,,,,,,,,,,,,,1.2927,1.2927,0.3451,1.7109,2.172
