time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.708205,-0.0731,0.1644,-0.3481,0.392
2.713907,-0.0706,0.2677,-0.4867,0.560
2.718744,-0.0900,0.3608,-0.6216,0.724
2.723386,-0.1316,0.4226,-0.7315,0.855
2.728068,-0.1691,0.4421,-0.8429,0.967
2.734107,-0.2387,0.4556,-0.8819,1.021
2.738316,-0.3000,0.4996,-0.9110,1.081
2.743473,-0.3912,0.5481,-0.9568,1.170
2.748301,-0.5073,0.5823,-0.9474,1.222
2.753672,-0.6456,0.6119,-0.9000,1.265
2.758415,-0.7939,0.6706,-0.8695,1.355
2.765257,-0.9136,0.6868,-0.8178,1.405
2.769948,-0.9892,0.6679,-0.8120,1.444
2.773994,-1.0588,0.7216,-0.6871,1.454
2.779471,-1.0899,0.7497,-0.5843,1.446
2.783402,-1.0884,0.7909,-0.5180,1.442
2.788195,-1.1053,0.8667,-0.4617,1.478
2.793917,-1.1721,0.9961,-0.3989,1.589
2.799323,-1.1914,1.1144,-0.3412,1.667
2.803502,-1.1758,1.2310,-0.2314,1.718
2.808539,-1.1406,1.3337,-0.1385,1.760
2.813795,-1.0961,1.3816,-0.0579,1.765
2.818326,-1.0570,1.3412,0.0729,1.709
2.823564,-1.0264,1.2913,0.2538,1.669
2.828308,-1.0094,1.2578,0.4276,1.668
2.833976,-0.9727,1.2382,0.6540,1.705
2.838914,-0.9279,1.1988,0.8494,1.738
2.843443,-0.8291,1.1995,1.0426,1.793
2.848294,-0.6639,1.1612,1.2478,1.829
2.853933,-0.5138,1.0820,1.4076,1.848
2.858444,-0.3738,1.0123,1.5363,1.877
2.863491,-0.2962,0.8970,1.6412,1.894
2.868558,-0.2302,0.8177,1.7461,1.942
2.873752,-0.1871,0.7289,1.8151,1.965
2.881882,-0.1927,0.6092,1.9296,2.033
2.883864,-0.1935,0.5042,2.0726,2.142
2.888197,-0.1982,0.3875,2.2106,2.253
2.893719,-0.1178,0.2595,2.3315,2.349
2.898742,0.0312,0.1394,2.4425,2.447
2.903785,0.1704,0.0391,2.5505,2.556
2.908240,0.3475,-0.0912,2.6866,2.711
2.914070,0.5435,-0.1843,2.7980,2.856
2.918583,0.7582,-0.3309,2.8775,2.994
2.923415,0.9414,-0.4567,2.9702,3.149
2.928688,1.0999,-0.5759,3.0788,3.320
2.933726,1.2267,-0.6337,3.1743,3.462
2.938390,1.3241,-0.5947,3.2333,3.544
2.943546,1.3373,-0.4522,3.2272,3.522
2.948256,1.3410,-0.2165,3.0989,3.384
2.953983,1.3024,0.0450,2.9062,3.185
2.958634,1.3510,0.1693,2.5968,2.932
2.963546,1.4703,0.1064,2.3070,2.738
2.968115,1.6525,-0.2890,2.0703,2.665
2.973821,1.8798,-0.8795,1.9293,2.834
2.978391,1.9976,-1.5494,1.9410,3.187
2.983337,1.9620,-2.1857,2.0882,3.604
2.988651,1.8053,-2.6757,2.3203,3.975
2.994021,1.6299,-2.9814,2.6565,4.313
2.998457,1.4181,-3.1012,2.9749,4.525
3.003777,1.3103,-2.9835,3.1659,4.543
3.008275,1.2377,-2.7566,3.2064,4.406
3.013925,1.3255,-2.4390,3.1429,4.193
3.018834,1.4087,-2.1448,2.9405,3.903
3.023407,1.5879,-1.9275,2.5329,3.557
3.028322,1.7533,-1.7877,2.0045,3.207
3.034038,1.8576,-1.7562,1.3672,2.899
3.038894,1.8775,-1.7516,0.6429,2.647
3.043606,1.8408,-1.7233,-0.0849,2.523
3.048627,1.7489,-1.6948,-0.7781,2.557
3.053919,1.6618,-1.6389,-1.4061,2.725
3.058596,1.5579,-1.6074,-1.9742,2.985
3.063918,1.4848,-1.6421,-2.4545,3.305
3.068328,1.4133,-1.6675,-2.8355,3.580
3.077110,1.3690,-1.7734,-3.1301,3.849
3.078884,1.3581,-1.8916,-3.3343,4.067
3.083494,1.3201,-1.9824,-3.4705,4.209
3.088567,1.3162,-2.0423,-3.4916,4.254
3.094694,1.2759,-2.1444,-3.4535,4.261
3.098677,1.2387,-2.1588,-3.3759,4.194
3.103404,1.1372,-2.1590,-3.2711,4.081
3.108748,1.0601,-2.1163,-3.1634,3.951
3.113876,0.9868,-2.0857,-3.0933,3.859
3.118441,0.9544,-2.0030,-3.0247,3.751
3.123887,0.9131,-1.9810,-2.8763,3.610
3.128456,0.8925,-1.9651,-2.8461,3.572
3.133832,0.7893,-1.8868,-2.7639,3.438
3.138793,0.7199,-1.7900,-2.5528,3.200
3.143458,0.6869,-1.6851,-2.3033,2.935
3.148311,0.6522,-1.6115,-2.0579,2.694
3.154127,0.6066,-1.5579,-1.8138,2.467
3.158882,0.5166,-1.5083,-1.5943,2.255
3.163539,0.4586,-1.5137,-1.4087,2.118
3.168897,0.3796,-1.4789,-1.2086,1.947
3.177124,0.2910,-1.4907,-0.9962,1.816
3.178770,0.2039,-1.4801,-0.8119,1.700
3.183637,0.1364,-1.4402,-0.6506,1.586
3.189024,0.0954,-1.4362,-0.5360,1.536
3.194070,0.0610,-1.4538,-0.4344,1.519
3.198971,-0.0006,-1.4360,-0.3290,1.473
3.203785,-0.0393,-1.4283,-0.2722,1.455
3.208528,-0.0839,-1.4046,-0.2472,1.429
3.213869,-0.1108,-1.3362,-0.2135,1.358
3.218824,-0.1198,-1.2612,-0.2069,1.284
3.223421,-0.1060,-1.1483,-0.1965,1.170
3.228707,-0.0689,-1.0570,-0.2733,1.094
3.233693,-0.0701,-0.9441,-0.3394,1.006
3.238754,-0.0393,-0.8762,-0.4596,0.990
3.244180,-0.0309,-0.8096,-0.5647,0.988
3.248497,-0.0178,-0.7561,-0.6596,1.004
3.253160,0.0167,-0.7200,-0.7638,1.050
3.258821,0.0727,-0.6247,-0.8295,1.041
3.263639,0.1118,-0.5537,-0.9070,1.069
3.271307,0.1743,-0.4160,-0.9700,1.070
3.273972,0.2360,-0.3404,-0.9949,1.078
3.278624,0.2529,-0.3006,-0.9864,1.062
3.283491,0.2435,-0.2773,-0.9876,1.054
3.288642,0.2312,-0.2370,-0.9434,1.000
3.293856,0.2038,-0.1871,-0.8897,0.932
3.298517,0.2205,-0.1085,-0.8313,0.867
3.303842,0.2475,-0.0778,-0.7610,0.804
3.308380,0.2780,-0.0376,-0.6668,0.723
3.313853,0.3093,-0.0334,-0.5726,0.652
3.319476,0.3155,-0.0006,-0.4569,0.555
3.323826,0.3138,0.0558,-0.3699,0.488
3.328656,0.3618,0.1262,-0.2590,0.463
3.334021,0.3643,0.1986,-0.1504,0.441
3.338800,0.4242,0.2680,-0.0417,0.504
3.343724,0.4076,0.3940,0.0289,0.568
3.348745,0.4076,0.5093,0.1502,0.669
3.353680,0.4002,0.6231,0.2266,0.774
3.358599,0.3664,0.7665,0.3132,0.905
3.363834,0.3282,0.8963,0.3644,1.022
3.371274,0.2980,0.9912,0.3757,1.101
3.373782,0.3000,1.0106,0.3684,1.117
3.380090,0.2772,0.9955,0.3999,1.108
3.383670,0.2035,1.0562,0.4557,1.168
3.388792,0.1653,1.0971,0.5069,1.220
3.394146,0.1338,1.1497,0.5534,1.283
3.399087,0.1688,1.1713,0.6117,1.332
3.403616,0.2122,1.1884,0.6937,1.392
3.408626,0.2803,1.1368,0.8088,1.423
3.413733,0.2886,1.0524,0.9497,1.447
3.418838,0.2847,0.9618,1.0614,1.460
3.424492,0.2395,0.8412,1.1773,1.467
3.428719,0.1887,0.7862,1.2759,1.511
3.433816,0.1369,0.7609,1.3907,1.591
3.439198,0.0652,0.8200,1.4332,1.652
3.444051,0.0625,0.9110,1.4226,1.690
3.449019,0.0162,1.0791,1.3495,1.728
3.453492,-0.0539,1.2215,1.1924,1.708
3.458915,-0.1430,1.3025,1.0232,1.662
3.464523,-0.2389,1.2792,0.8679,1.564
3.471801,-0.3489,1.1737,0.7599,1.441
3.474290,-0.4967,1.0362,0.6896,1.340
3.478949,-0.6538,0.9123,0.7022,1.324
3.483918,-0.8106,0.7570,0.7522,1.340
3.488858,-0.9241,0.6635,0.8609,1.427
3.493783,-0.9967,0.6079,1.0114,1.545
3.499141,-1.0572,0.5855,1.2134,1.713
3.503982,-1.0847,0.5624,1.4453,1.893
3.508479,-1.1443,0.5268,1.6760,2.097
3.514092,-1.2341,0.4806,1.8770,2.297
3.519035,-1.3257,0.5169,2.0508,2.496
3.523651,-1.4239,0.5756,2.1977,2.681
3.528848,-1.4595,0.5919,2.3248,2.808
3.533854,-1.3988,0.4869,2.4514,2.864
3.538760,-1.2611,0.2461,2.6112,2.910
3.544371,-1.1489,-0.1093,2.8402,3.066
3.548967,-1.1051,-0.5770,3.1073,3.348
3.553808,-1.1437,-0.9875,3.4104,3.730
3.559250,-1.2617,-1.3440,3.7618,4.189
3.563960,-1.4197,-1.5300,4.0732,4.577
3.568714,-1.5524,-1.5895,4.2422,4.789
3.574306,-1.6366,-1.5043,4.2694,4.813
3.578968,-1.6403,-1.3348,4.1052,4.618
3.584154,-1.5698,-1.1342,3.7020,4.178
3.589147,-1.4772,-0.9501,3.1726,3.626
3.594021,-1.4445,-0.7919,2.4787,2.976
3.598797,-1.5068,-0.7280,1.6991,2.385
3.604127,-1.5982,-0.6714,0.9290,1.967
3.608892,-1.7032,-0.6164,0.2397,1.827
3.614170,-1.7803,-0.5837,-0.3382,1.904
3.619837,-1.8094,-0.5249,-0.7838,2.041
3.624014,-1.8009,-0.4731,-1.1311,2.179
3.628734,-1.7649,-0.3990,-1.3780,2.274
3.634972,-1.6848,-0.3812,-1.5727,2.336
3.639312,-1.6206,-0.4146,-1.6533,2.352
3.643901,-1.5099,-0.5872,-1.6584,2.318
3.649159,-1.4333,-0.7671,-1.5859,2.271
3.653664,-1.3621,-0.9469,-1.4335,2.192
3.659736,-1.3196,-1.0836,-1.2444,2.113
3.664558,-1.2838,-1.1939,-1.0305,2.034
3.669515,-1.2075,-1.2661,-0.7632,1.909
3.674330,-1.1317,-1.3766,-0.6147,1.885
3.682514,-1.1085,-1.4300,-0.5417,1.889
3.685108,-1.0535,-1.4694,-0.4579,1.865
3.689013,-0.9783,-1.5026,-0.4349,1.845
3.694368,-0.9325,-1.4795,-0.4125,1.797
3.698926,-0.8823,-1.4677,-0.4025,1.759
3.703990,-0.8489,-1.4125,-0.4332,1.704
3.709119,-0.7771,-1.3575,-0.4853,1.638
3.714145,-0.7050,-1.2935,-0.5777,1.582
3.719265,-0.5847,-1.2040,-0.6743,1.499
3.724257,-0.4592,-1.1513,-0.7871,1.468
3.728974,-0.3860,-1.0613,-0.9136,1.453
3.734224,-0.3555,-1.0179,-1.0417,1.499
3.739462,-0.3654,-0.9851,-1.1930,1.590
3.744089,-0.3585,-0.9796,-1.2767,1.649
3.748864,-0.3539,-0.9344,-1.3454,1.676
3.754214,-0.3257,-0.9427,-1.3657,1.691
3.759187,-0.2785,-0.8969,-1.3903,1.678
3.764065,-0.2029,-0.8761,-1.3929,1.658
3.769259,-0.1419,-0.8347,-1.4548,1.683
3.774041,-0.0545,-0.7819,-1.5281,1.717
3.783797,0.0208,-0.7274,-1.5796,1.739
3.784628,0.0836,-0.6994,-1.6620,1.805
3.788853,0.1265,-0.6739,-1.7180,1.850
3.794167,0.1567,-0.6532,-1.8241,1.944
3.799182,0.1861,-0.6277,-1.9444,2.052
3.804282,0.2102,-0.6211,-2.0695,2.171
3.808907,0.2412,-0.5928,-2.1682,2.261
3.814487,0.2363,-0.5667,-2.2787,2.360
3.819210,0.2031,-0.5406,-2.3605,2.430
3.824033,0.1803,-0.5071,-2.4566,2.515
3.829464,0.1823,-0.4685,-2.5599,2.609
3.834056,0.1928,-0.4246,-2.6346,2.676
3.839109,0.1927,-0.3562,-2.6282,2.659
3.844287,0.2107,-0.3464,-2.6272,2.658
3.848737,0.2080,-0.3448,-2.5840,2.615
3.854201,0.1821,-0.3559,-2.4795,2.511
3.859958,0.1425,-0.2981,-2.3617,2.385
3.864101,0.0772,-0.2314,-2.1900,2.204
3.869017,0.0363,-0.1415,-1.9788,1.984
3.874582,-0.0251,-0.0644,-1.7879,1.789
3.882356,-0.0923,-0.0386,-1.5501,1.553
3.884091,-0.1220,-0.0141,-1.3299,1.336
3.889452,-0.1400,-0.0198,-1.1199,1.129
3.894299,-0.1917,-0.0535,-0.9249,0.946
3.899230,-0.2744,-0.0630,-0.7279,0.780
3.904654,-0.3879,-0.0437,-0.5550,0.679
3.909121,-0.4245,0.0208,-0.4157,0.594
3.914173,-0.4583,0.1040,-0.3194,0.568
3.919409,-0.4542,0.2058,-0.2587,0.562
3.924097,-0.4675,0.3427,-0.1716,0.605
3.929218,-0.4606,0.4216,-0.0961,0.632
3.934523,-0.4486,0.4998,0.0393,0.673
3.939060,-0.3942,0.5077,0.2325,0.683
3.943951,-0.3577,0.4691,0.4881,0.766
3.949394,-0.3036,0.3957,0.7800,0.926
3.954126,-0.2966,0.3780,1.0652,1.169
3.959367,-0.3127,0.4084,1.3391,1.435
3.964507,-0.3206,0.4820,1.5995,1.701
3.969242,-0.2819,0.5127,1.8127,1.905
3.977315,-0.2535,0.5534,1.9644,2.057
3.983538,-0.2326,0.5900,2.0403,2.137
3.984121,-0.2042,0.6251,2.0426,2.146
3.989049,-0.1846,0.6161,2.0072,2.108
3.994488,-0.1951,0.5755,1.9244,2.018
3.999546,-0.2093,0.5395,1.8490,1.937
4.004378,-0.2105,0.4892,1.7593,1.838
4.009390,-0.2543,0.4462,1.6722,1.749
4.014255,-0.2836,0.4111,1.5633,1.641
4.019249,-0.2508,0.4415,1.4255,1.513
4.024707,-0.1565,0.4685,1.2751,1.367
4.029103,-0.0657,0.4661,1.1361,1.230
4.034785,0.0740,0.4465,1.0727,1.164
4.039591,0.1478,0.3908,1.0776,1.156
4.044240,0.2133,0.3895,1.1534,1.236
4.049592,0.2447,0.4663,1.2044,1.314
4.054424,0.2449,0.6234,1.2522,1.420
4.059107,0.2982,0.8702,1.2083,1.519
4.064042,0.3505,1.1588,1.1256,1.653
4.069512,0.3956,1.3748,0.9657,1.726
4.082224,0.4828,1.4422,0.7668,1.703
4.082964,0.5963,1.2828,0.6674,1.564
4.084474,0.7173,0.8923,0.7176,1.351
4.089173,0.7976,0.3597,0.9793,1.313
4.094373,0.8363,-0.1882,1.4404,1.676
4.099532,0.8990,-0.6466,2.0099,2.295
4.104274,0.8909,-1.0065,2.6545,2.975
4.109202,0.9162,-1.1899,3.2740,3.602
4.114543,0.9356,-1.2886,3.8064,4.126
4.119227,1.0075,-1.2848,4.2309,4.535
4.124380,1.0956,-1.1841,4.4977,4.778
4.129538,1.2212,-1.0141,4.5834,4.850
4.134379,1.3725,-0.8426,4.4456,4.728
4.139364,1.4467,-0.6369,4.1566,4.447
4.144479,1.5950,-0.4121,3.7120,4.061
4.149405,1.7197,-0.2334,3.1268,3.576
4.154206,1.7593,-0.1274,2.4704,3.035
4.159652,1.6853,-0.0818,1.7741,2.448
4.164140,1.6098,-0.0581,1.1046,1.953
4.169318,1.5595,-0.0411,0.4760,1.631
4.176398,1.5420,-0.0206,-0.1503,1.549
4.185565,1.5509,-0.0486,-0.6333,1.676
4.185799,1.5430,-0.0930,-1.0431,1.865
4.189377,1.5634,-0.1340,-1.3680,2.082
4.194293,1.5662,-0.1898,-1.5679,2.224
4.199908,1.5745,-0.2954,-1.6699,2.314
4.204291,1.5854,-0.4160,-1.6721,2.341
4.209605,1.5715,-0.5677,-1.5967,2.311
4.214315,1.5487,-0.6637,-1.4370,2.215
4.219565,1.5307,-0.6941,-1.2962,2.123
4.224752,1.5149,-0.6755,-1.1505,2.019
4.229525,1.4943,-0.6821,-1.0524,1.951
4.234667,1.4144,-0.6761,-0.9609,1.839
4.239450,1.3815,-0.7055,-0.9189,1.803
4.244506,1.3175,-0.7517,-0.8708,1.749
4.249503,1.2333,-0.8225,-0.8380,1.703
4.254217,1.1370,-0.9183,-0.7650,1.650
4.259389,1.0125,-1.0109,-0.6684,1.579
4.264525,0.8938,-1.0863,-0.5383,1.506
4.269267,0.7933,-1.1524,-0.4057,1.457
4.276965,0.7112,-1.2213,-0.2585,1.437
4.280716,0.6647,-1.2266,-0.1013,1.399
4.285629,0.6231,-1.1997,0.0158,1.352
4.289397,0.6341,-1.2007,0.1074,1.362
4.294655,0.6165,-1.1508,0.1472,1.314
4.299269,0.6082,-1.1339,0.1520,1.296
4.304562,0.6212,-1.1046,0.0646,1.269
4.309393,0.6194,-1.0342,-0.0601,1.207
4.314783,0.6189,-0.9608,-0.2269,1.165
4.319386,0.6454,-0.9081,-0.4238,1.192
4.324460,0.6580,-0.8498,-0.6533,1.258
4.329684,0.6060,-0.8454,-0.9059,1.379
4.334406,0.5802,-0.8132,-1.1769,1.544
4.339671,0.5306,-0.7674,-1.4640,1.736
4.344476,0.4861,-0.7435,-1.7386,1.952
4.349220,0.4348,-0.6792,-1.9888,2.146
4.355486,0.3889,-0.6147,-2.2149,2.331
4.359393,0.3269,-0.5857,-2.4121,2.504
4.364302,0.2635,-0.5632,-2.5640,2.638
4.369472,0.2564,-0.5181,-2.7066,2.768
4.375368,0.2627,-0.4144,-2.7777,2.821
4.379443,0.2775,-0.3430,-2.7919,2.827
4.385029,0.2771,-0.2391,-2.7540,2.778
4.389390,0.2922,-0.1601,-2.6882,2.709
4.394428,0.3485,-0.0894,-2.6038,2.629
4.399930,0.4024,-0.0270,-2.4509,2.484
4.404492,0.4147,0.0342,-2.2868,2.324
4.409561,0.4305,0.0940,-2.1043,2.150
4.416134,0.4063,0.1307,-1.9272,1.974
4.419349,0.3749,0.1727,-1.7293,1.778
4.424488,0.3483,0.1936,-1.5175,1.569
4.429655,0.3240,0.2002,-1.3014,1.356
4.434844,0.2854,0.1564,-1.0736,1.122
4.440085,0.2636,0.1502,-0.8171,0.872
4.444653,0.2494,0.1474,-0.5365,0.610
4.449225,0.2645,0.2626,-0.3488,0.510
4.454364,0.2831,0.3420,-0.1437,0.467
4.459523,0.3123,0.4814,0.0549,0.576
4.464290,0.3289,0.6038,0.2496,0.731
4.469195,0.3144,0.6781,0.3949,0.845
4.474870,0.3080,0.7572,0.4599,0.938
4.479708,0.2987,0.8362,0.5498,1.044
4.484450,0.3423,0.9322,0.6216,1.172
4.492148,0.3415,1.0215,0.6965,1.283
4.494585,0.3828,1.1427,0.7650,1.427
4.499469,0.4566,1.1980,0.8197,1.522
4.504698,0.5128,1.2408,0.8771,1.604
4.509377,0.4961,1.2380,0.9680,1.648
4.514652,0.4923,1.2594,1.0349,1.703
4.519732,0.4390,1.2626,1.1397,1.757
4.524987,0.3955,1.2670,1.2558,1.827
4.529551,0.3590,1.2415,1.3451,1.865
4.534881,0.3767,1.1720,1.4146,1.875
4.539906,0.3401,1.0966,1.5073,1.895
4.544398,0.2983,1.0586,1.6210,1.959
4.550075,0.2050,1.0598,1.7005,2.014
4.554913,0.1338,1.1073,1.7795,2.100
4.559808,0.0559,1.1503,1.8128,2.148
4.565017,-0.0308,1.2888,1.7575,2.180
4.569570,-0.0802,1.4553,1.6595,2.209
4.574868,-0.1565,1.5969,1.5143,2.206
4.580419,-0.2451,1.7013,1.3960,2.214
4.588993,-0.3171,1.7377,1.2999,2.193
4.589746,-0.3798,1.7157,1.1996,2.128
4.594938,-0.4644,1.6382,1.1284,2.043
4.599837,-0.5900,1.5103,1.0861,1.952
4.604535,-0.7277,1.4213,1.0724,1.923
4.609788,-0.8176,1.3833,1.0870,1.940
4.614684,-0.8742,1.3349,1.1416,1.962
4.619627,-0.9099,1.2740,1.2262,1.989
4.625109,-0.9463,1.2515,1.3096,2.044
4.629331,-1.0215,1.2220,1.3580,2.093
4.634496,-1.1379,1.2743,1.3667,2.188
4.639820,-1.2333,1.3082,1.3809,2.267
4.644508,-1.2342,1.1303,1.4746,2.230
4.649558,-1.1458,0.7052,1.6978,2.166
4.654731,-1.0952,0.1530,2.0670,2.344
4.659630,-1.0848,-0.4691,2.5893,2.846
4.664410,-1.1190,-1.0036,3.2050,3.540
4.669721,-1.1495,-1.4324,3.7997,4.220
4.675247,-1.1405,-1.7280,4.4051,4.867
4.679812,-1.1252,-1.8324,4.9001,5.351
4.684949,-1.1583,-1.8025,5.2376,5.659
4.689640,-1.1100,-1.6212,5.4357,5.780
4.694631,-1.1016,-1.4173,5.3924,5.683
4.700285,-1.1107,-1.2066,5.0754,5.334
4.704720,-1.1076,-1.0427,4.4998,4.750
4.709657,-1.1116,-0.9930,3.7929,4.075
4.715130,-1.1209,-0.9972,3.0240,3.376
4.719958,-1.1767,-0.9876,2.2646,2.737
4.724665,-1.2287,-0.9827,1.6246,2.262
4.729900,-1.2536,-0.9769,1.0508,1.905
4.734968,-1.2951,-1.0003,0.5213,1.717
4.739922,-1.3057,-1.0089,0.0619,1.651
4.745277,-1.3219,-1.0588,-0.3544,1.730
4.749579,-1.2921,-1.1838,-0.6975,1.886
4.754778,-1.2912,-1.2933,-1.0619,2.114
4.760003,-1.3289,-1.3472,-1.4031,2.356
4.765075,-1.3161,-1.4520,-1.7196,2.607
4.769635,-1.2473,-1.6164,-1.8754,2.772
4.775840,-1.1935,-1.7537,-1.9668,2.893
4.782811,-1.1449,-1.8326,-2.0012,2.945
4.787833,-1.1201,-1.8100,-1.9932,2.916
4.792984,-1.0831,-1.7653,-1.9594,2.851
4.794914,-1.0224,-1.7367,-1.9072,2.775
4.799905,-0.9929,-1.7433,-1.8535,2.731
4.805153,-0.9681,-1.7564,-1.7933,2.690
4.809988,-0.9120,-1.7453,-1.7312,2.622
4.814991,-0.8073,-1.7058,-1.6670,2.518
4.819942,-0.7238,-1.6074,-1.5979,2.379
4.824678,-0.6617,-1.5395,-1.5068,2.253
4.830237,-0.6169,-1.4718,-1.3811,2.110
4.835170,-0.5900,-1.4484,-1.1750,1.956
4.840437,-0.5648,-1.3984,-0.9598,1.788
4.844852,-0.5729,-1.3825,-0.7566,1.677
4.849986,-0.5502,-1.3298,-0.5912,1.556
4.855113,-0.5493,-1.2649,-0.4416,1.448
4.859736,-0.5488,-1.2268,-0.3122,1.380
4.865094,-0.5151,-1.1921,-0.2361,1.320
4.869713,-0.5248,-1.1850,-0.2036,1.312
4.875207,-0.5057,-1.1674,-0.2551,1.298
4.884303,-0.4788,-1.1512,-0.3355,1.291
4.884847,-0.4436,-1.1601,-0.4185,1.311
4.889680,-0.3826,-1.1963,-0.5472,1.370
4.894982,-0.2925,-1.2165,-0.7289,1.448
4.899906,-0.1918,-1.2157,-0.9349,1.545
4.904710,-0.1092,-1.1387,-0.9499,1.487
4.909820,-0.1314,-1.1883,-1.5398,1.949
4.914888,-0.1633,-1.1291,-1.9990,2.302
4.919808,-0.1604,-1.1036,-2.2804,2.538
4.925183,-0.0136,-1.0513,-2.5448,2.753
4.929952,0.1349,-0.9380,-2.8382,2.992
4.934950,0.1937,-0.8756,-3.0821,3.210
4.940436,0.1581,-0.8490,-3.2767,3.389
4.944955,0.0952,-0.7983,-3.3962,3.490
4.949718,0.0475,-0.7423,-3.4622,3.541
4.955032,-0.0118,-0.6832,-3.4750,3.541
4.959870,-0.0736,-0.6041,-3.4490,3.502
4.965361,-0.1621,-0.5411,-3.3771,3.424
4.969918,-0.2103,-0.5397,-3.2450,3.296
4.978581,-0.2443,-0.5403,-3.0740,3.131
4.979860,-0.2592,-0.5335,-2.9071,2.967
4.985419,-0.2521,-0.5127,-2.7179,2.777
4.989823,-0.2512,-0.4374,-2.5108,2.561
4.994885,-0.2562,-0.3775,-2.3049,2.350
5.000109,-0.2813,-0.3118,-2.1477,2.188
5.004843,-0.3169,-0.2238,-1.9769,2.015
5.009667,-0.3699,-0.1519,-1.8426,1.886
5.015334,-0.4138,-0.0748,-1.7137,1.765
5.019847,-0.4198,-0.0426,-1.5805,1.636
5.025038,-0.3999,0.0019,-1.3855,1.442
5.030007,-0.3542,0.0083,-1.1623,1.215
5.034747,-0.3546,0.0746,-0.9633,1.029
5.039894,-0.3295,0.1310,-0.7693,0.847
5.045130,-0.3438,0.2493,-0.5586,0.702
5.049907,-0.3499,0.3958,-0.3360,0.626
5.054959,-0.3982,0.5511,-0.1564,0.698
5.060241,-0.3866,0.6961,0.0401,0.797
5.065108,-0.3421,0.8330,0.2177,0.926
5.069597,-0.2868,0.9065,0.4076,1.034
5.078967,-0.2451,0.9548,0.5981,1.153
5.080024,-0.1887,0.9036,0.7939,1.218
5.084898,-0.1368,0.8725,0.9928,1.329
5.090078,-0.0847,0.8564,1.1733,1.455
5.094841,-0.0707,0.8696,1.3619,1.617
5.100312,-0.0708,0.8235,1.4868,1.701
5.105168,-0.0991,0.8330,1.5935,1.801
5.109773,-0.1192,0.8169,1.5958,1.797
5.115063,-0.1472,0.8330,1.5988,1.809
5.120282,-0.1515,0.8242,1.5092,1.726
5.125130,-0.1457,0.8531,1.3818,1.630
5.129672,-0.1465,0.8651,1.2475,1.525
5.135212,-0.1581,0.8845,1.1179,1.434
5.140068,-0.1015,0.9310,0.9641,1.344
5.144995,0.0070,0.9500,0.7953,1.239
5.150022,0.1413,0.9706,0.6785,1.193
5.154942,0.2872,0.9787,0.5702,1.169
5.160000,0.4112,0.9602,0.5205,1.167
5.165956,0.5441,0.9489,0.5221,1.212
5.170396,0.6691,0.8444,0.5844,1.226
5.179103,0.7453,0.7334,0.6928,1.254
5.180170,0.7966,0.6707,0.8568,1.348
5.184905,0.8014,0.6562,1.0406,1.468
5.190006,0.7360,0.7091,1.2179,1.590
5.195442,0.6247,0.8838,1.3195,1.707
5.200203,0.4582,1.1490,1.3337,1.819
5.204942,0.3037,1.4496,1.2080,1.911
5.210067,0.2356,1.6970,1.0216,1.995
5.215146,0.2395,1.7482,0.8271,1.949
5.220361,0.3850,1.4507,0.7437,1.675
5.225343,0.6023,0.9655,0.8144,1.399
5.230166,0.7446,0.4319,1.1416,1.430
5.235094,0.8460,-0.0593,1.6917,1.892
5.240592,0.9044,-0.5515,2.4000,2.623
5.245355,0.9802,-0.9187,3.2165,3.486
5.249913,1.0386,-1.2290,3.9982,4.310
5.255673,1.1077,-1.3663,4.5902,4.916
5.259957,1.2589,-1.2868,4.9430,5.261
5.265272,1.4038,-1.0639,5.0793,5.376
5.272394,1.6072,-0.7356,5.0215,5.324
5.279480,1.7809,-0.4496,4.7589,5.101
5.279877,1.9020,-0.2503,4.3185,4.725
5.285439,1.9934,-0.1599,3.7392,4.240
5.289978,2.0141,-0.1833,3.0903,3.693
5.294982,2.0539,-0.2934,2.3766,3.155
5.300362,2.0470,-0.3986,1.6719,2.673
5.305070,2.0421,-0.4621,0.9686,2.307
5.309883,2.0712,-0.4948,0.3284,2.155
5.315438,2.0660,-0.4600,-0.2301,2.129
5.320384,2.0178,-0.4333,-0.7386,2.192
5.325208,1.9632,-0.4759,-1.0995,2.300
5.330636,1.9071,-0.5746,-1.3254,2.392
5.335185,1.8340,-0.7228,-1.4628,2.455
5.340225,1.7021,-0.8737,-1.4622,2.408
5.345351,1.5839,-0.9542,-1.3316,2.279
5.349740,1.5021,-1.0257,-1.1408,2.147
5.355131,1.4175,-1.0805,-0.9263,2.009
5.360855,1.3756,-1.1232,-0.7310,1.920
5.365271,1.3167,-1.1731,-0.6124,1.867
5.372334,1.2195,-1.1754,-0.4554,1.754
5.377344,1.1152,-1.1234,-0.3556,1.622
5.380338,0.9778,-1.0225,-0.2839,1.443
5.385329,0.8388,-0.9595,-0.2853,1.306
5.390333,0.7103,-0.9229,-0.2831,1.199
5.395043,0.5665,-0.8320,-0.3389,1.062
5.400116,0.4674,-0.7497,-0.3904,0.966
5.405436,0.3062,-0.5574,-0.3866,0.744
5.409964,0.3092,-0.7483,-0.6361,1.030
5.415371,0.1860,-0.8608,-0.5929,1.062
5.420301,0.0716,-0.7949,-0.4392,0.911
5.425088,0.1221,-0.7403,-0.4855,0.894
5.430531,0.1555,-0.6900,-0.5236,0.880
