time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.724356,1.1821,-0.5428,-3.0052,3.275
2.729046,1.1195,-0.4786,-2.9372,3.180
2.732397,1.0878,-0.4059,-2.8891,3.114
2.738195,1.0227,-0.3104,-2.7843,2.982
2.742159,1.0080,-0.1828,-2.6992,2.887
2.747319,1.0201,-0.0328,-2.6027,2.796
2.752140,1.0328,0.0817,-2.4565,2.666
2.758257,1.0464,0.1848,-2.3298,2.561
2.762421,1.0922,0.2786,-2.1820,2.456
2.766922,1.0982,0.3486,-2.0081,2.315
2.772530,1.0958,0.3825,-1.7985,2.141
2.778715,1.0825,0.4064,-1.5579,1.940
2.782115,1.0225,0.4129,-1.3221,1.722
2.788363,0.9757,0.3564,-1.1150,1.524
2.792502,0.8918,0.3518,-0.9101,1.322
2.798323,0.8231,0.3727,-0.6741,1.127
2.801923,0.7812,0.4336,-0.4788,1.014
2.807358,0.7608,0.4938,-0.2595,0.943
2.812330,0.7595,0.5439,-0.0331,0.935
2.818341,0.7697,0.6148,0.1382,0.995
2.822350,0.8178,0.6780,0.2784,1.098
2.826951,0.8607,0.7143,0.3924,1.185
2.833133,0.8914,0.7859,0.5040,1.291
2.839743,0.9790,0.8330,0.6444,1.438
2.841949,1.0442,0.8388,0.7920,1.556
2.847057,1.0985,0.8320,0.9922,1.698
2.852145,1.2300,0.8247,1.1925,1.901
2.858516,1.3450,0.8118,1.3903,2.098
2.862162,1.4626,0.8413,1.5666,2.302
2.867218,1.5896,0.8559,1.7404,2.508
2.872378,1.7261,0.8341,1.8784,2.684
2.879861,1.8127,0.8237,2.0546,2.861
2.882348,1.9073,0.7866,2.2404,3.046
2.886966,1.9837,0.7632,2.4261,3.225
2.891972,2.0018,0.7559,2.6049,3.371
2.898583,2.0270,0.7525,2.6905,3.452
2.902029,2.0810,0.7363,2.7191,3.502
2.907025,2.1259,0.7099,2.6929,3.504
2.912704,2.1950,0.6784,2.6168,3.482
2.918283,2.2404,0.7187,2.5049,3.437
2.922001,2.3164,0.7501,2.4240,3.436
2.927103,2.3581,0.7756,2.3402,3.412
2.934851,2.3962,0.7385,2.2773,3.387
2.938585,2.4187,0.6225,2.2850,3.385
2.942157,2.3756,0.4427,2.3633,3.380
2.947246,2.3342,0.2995,2.4832,3.421
2.952039,2.2255,0.1976,2.6232,3.446
2.958646,2.1435,0.1628,2.8266,3.551
2.961836,2.0934,0.1682,3.0313,3.688
2.966971,2.0132,0.2105,3.2067,3.792
2.972544,1.9963,0.2695,3.2695,3.840
2.978608,1.9754,0.2585,3.2727,3.831
2.982098,1.9649,0.1747,3.2382,3.792
2.987488,1.9642,-0.1065,3.2044,3.760
2.992419,1.9756,-0.4560,3.2359,3.819
2.998331,1.9824,-0.8286,3.3234,3.957
3.002259,1.9104,-1.1960,3.4452,4.117
3.007144,1.8554,-1.4626,3.6278,4.329
3.012547,1.8297,-1.6646,3.7730,4.512
3.018731,1.8193,-1.7688,3.8572,4.617
3.022172,1.9151,-1.7972,3.8207,4.636
3.026963,1.9879,-1.7619,3.5896,4.466
3.034452,2.0834,-1.6630,3.2095,4.172
3.039269,2.1564,-1.6102,2.6973,3.810
3.042045,2.1595,-1.5123,2.1152,3.380
3.047359,2.1408,-1.4694,1.5348,3.016
3.052004,2.0620,-1.4353,0.9415,2.683
3.058595,1.9830,-1.4287,0.3829,2.474
3.062429,1.9301,-1.4226,-0.1342,2.401
3.067148,1.8607,-1.4208,-0.5981,2.416
3.072289,1.8132,-1.3844,-0.9520,2.472
3.078321,1.7473,-1.4440,-1.2873,2.607
3.081968,1.6655,-1.4886,-1.5232,2.704
3.087041,1.5796,-1.5795,-1.7128,2.815
3.092466,1.5228,-1.6372,-1.8229,2.885
3.098274,1.4945,-1.7326,-1.8540,2.945
3.102111,1.4251,-1.8368,-1.8183,2.951
3.107489,1.3143,-1.9474,-1.7062,2.904
3.112634,1.1740,-2.0121,-1.5607,2.804
3.118361,1.0323,-2.0413,-1.3767,2.670
3.122677,0.8746,-2.0741,-1.2183,2.559
3.127255,0.7217,-2.0827,-1.0564,2.444
3.133786,0.5923,-2.0753,-0.9359,2.352
3.138714,0.4716,-2.0266,-0.8421,2.245
3.141926,0.3567,-1.9805,-0.7936,2.163
3.147181,0.3000,-1.9784,-0.8330,2.167
3.152511,0.2656,-1.9277,-0.9098,2.148
3.158302,0.2273,-1.9055,-1.0142,2.171
3.162259,0.1948,-1.9049,-1.1269,2.222
3.167580,0.1709,-1.9141,-1.2837,2.311
3.172375,0.1824,-1.8616,-1.4150,2.345
3.178382,0.1960,-1.7881,-1.5664,2.385
3.182353,0.2572,-1.7054,-1.7021,2.423
3.187307,0.2729,-1.6490,-1.8724,2.510
3.192141,0.2982,-1.5780,-2.0966,2.641
3.198431,0.2972,-1.5347,-2.3103,2.790
3.202341,0.2891,-1.4612,-2.5067,2.916
3.207117,0.2808,-1.4429,-2.7123,3.085
3.212527,0.2842,-1.3813,-2.8818,3.208
3.218356,0.2914,-1.3500,-3.0132,3.315
3.222111,0.3425,-1.2721,-3.1403,3.405
3.229378,0.3867,-1.1926,-3.2130,3.449
3.232322,0.4118,-1.1019,-3.2816,3.486
3.238689,0.4180,-1.0426,-3.2938,3.480
3.242192,0.4462,-0.9763,-3.2927,3.463
3.247195,0.4302,-0.9269,-3.2424,3.400
3.252195,0.4070,-0.8823,-3.1358,3.283
3.258454,0.4395,-0.8307,-2.9370,3.084
3.262157,0.4494,-0.7747,-2.7345,2.877
3.267061,0.4443,-0.7480,-2.4946,2.642
3.272731,0.3670,-0.7270,-2.2101,2.355
3.278863,0.3109,-0.6858,-1.9047,2.048
3.282266,0.2356,-0.6153,-1.5926,1.724
3.287762,0.1865,-0.5734,-1.3119,1.444
3.292290,0.1490,-0.5152,-1.0192,1.152
3.298316,0.1419,-0.4506,-0.7288,0.869
3.302322,0.1435,-0.3754,-0.4357,0.593
3.307158,0.1197,-0.2659,-0.1612,0.333
3.312568,0.1111,-0.1680,0.0803,0.217
3.318625,0.0695,-0.0725,0.2939,0.311
3.322168,0.0473,0.0231,0.4986,0.501
3.327189,0.0204,0.1280,0.6659,0.678
3.332496,-0.0285,0.2663,0.8053,0.849
3.338900,-0.0854,0.4022,0.8951,0.985
3.342170,-0.1704,0.4953,1.0095,1.137
3.347563,-0.2648,0.5815,1.1602,1.325
3.352354,-0.3860,0.5703,1.2825,1.456
3.358162,-0.5035,0.6028,1.4792,1.675
3.362634,-0.5794,0.6457,1.6759,1.887
3.367196,-0.7217,0.6967,1.8965,2.145
3.372386,-0.8060,0.7462,2.1002,2.370
3.378425,-0.8655,0.8137,2.2344,2.531
3.382326,-0.8567,0.8539,2.3422,2.636
3.387421,-0.8244,0.8623,2.4308,2.708
3.393055,-0.8039,0.8821,2.4595,2.734
3.398323,-0.7663,0.9398,2.4787,2.759
3.402221,-0.7611,1.0257,2.4859,2.795
3.407512,-0.7401,1.1161,2.4072,2.755
3.412348,-0.7101,1.2418,2.3190,2.725
3.418666,-0.7327,1.3626,2.1977,2.688
3.422522,-0.7285,1.5025,2.0143,2.616
3.427308,-0.7303,1.5899,1.8359,2.536
3.432922,-0.7330,1.6182,1.6193,2.404
3.438490,-0.7578,1.5927,1.4768,2.300
3.443302,-0.8117,1.5401,1.3769,2.220
3.447574,-0.8662,1.4371,1.3985,2.184
3.452864,-0.9885,1.3388,1.4718,2.222
3.458230,-1.0618,1.2121,1.6349,2.295
3.462584,-1.1871,1.0811,1.8229,2.429
3.467756,-1.2832,0.9412,2.0574,2.601
3.472578,-1.3364,0.8186,2.3645,2.837
3.478334,-1.3972,0.6271,2.6654,3.074
3.482486,-1.4588,0.4310,2.9673,3.334
3.487470,-1.5406,0.2510,3.2800,3.633
3.492777,-1.6263,0.1249,3.5513,3.908
3.498641,-1.7015,-0.0176,3.7957,4.160
3.502504,-1.7375,-0.1080,3.9564,4.322
3.507448,-1.7100,-0.2595,4.1102,4.459
3.513128,-1.6568,-0.5040,4.2362,4.576
3.518266,-1.5700,-0.7753,4.3250,4.666
3.522360,-1.5063,-1.0693,4.3771,4.751
3.528039,-1.5179,-1.3317,4.3545,4.800
3.533155,-1.4800,-1.4652,4.2648,4.746
3.538296,-1.5001,-1.5469,4.0581,4.595
3.542866,-1.5423,-1.6130,3.7299,4.347
3.547839,-1.6234,-1.6206,3.2540,3.981
3.552527,-1.6812,-1.6077,2.6282,3.510
3.558564,-1.7709,-1.5928,1.9266,3.063
3.562674,-1.8257,-1.5538,1.1801,2.672
3.567573,-1.8464,-1.4799,0.4506,2.409
3.572856,-1.8671,-1.4349,-0.2505,2.368
3.578296,-1.9074,-1.3983,-0.9092,2.534
3.582312,-1.9611,-1.3383,-1.3994,2.756
3.587862,-2.0836,-1.4092,-1.9704,3.195
3.592932,-2.1120,-1.3634,-2.4242,3.492
3.598326,-2.1400,-1.3748,-2.6967,3.707
3.602743,-2.1059,-1.4397,-2.8893,3.854
3.607411,-2.0550,-1.5166,-2.9378,3.893
3.612746,-1.9580,-1.6238,-2.9123,3.867
3.618485,-1.8379,-1.7464,-2.7677,3.753
3.622366,-1.7149,-1.8004,-2.5782,3.582
3.628510,-1.5569,-1.8600,-2.3105,3.350
3.633377,-1.4132,-1.8680,-2.0173,3.091
3.638431,-1.2927,-1.8820,-1.6768,2.833
3.642568,-1.2000,-1.8763,-1.3655,2.612
3.647965,-1.1495,-1.8513,-1.0519,2.420
3.652792,-1.1129,-1.8699,-0.7787,2.311
3.658392,-1.0833,-1.8276,-0.5002,2.183
3.662852,-1.0396,-1.7515,-0.2830,2.056
3.667509,-0.9778,-1.6570,-0.1192,1.928
3.672853,-0.9106,-1.5690,-0.0324,1.814
3.678487,-0.8553,-1.4717,0.0258,1.702
3.682475,-0.7885,-1.3853,0.0296,1.594
3.687654,-0.7110,-1.3178,0.0510,1.498
3.692971,-0.6019,-1.2508,0.0235,1.388
3.698295,-0.5410,-1.2066,-0.0073,1.322
3.702519,-0.4883,-1.1307,0.0137,1.232
3.708454,-0.4676,-1.0858,-0.0447,1.183
3.713080,-0.4429,-1.0695,-0.1466,1.167
3.719258,-0.3758,-1.0317,-0.2824,1.134
3.722903,-0.3450,-1.0104,-0.4784,1.170
3.728411,-0.2923,-0.9716,-0.7251,1.247
3.733086,-0.2101,-0.9267,-1.0035,1.382
3.738697,-0.1385,-0.9106,-1.3067,1.599
3.742510,-0.0818,-0.8556,-1.6112,1.826
3.747822,-0.0467,-0.8662,-1.8957,2.085
3.752964,-0.0161,-0.8506,-2.1749,2.335
3.758253,-0.0039,-0.8777,-2.4658,2.617
3.762616,0.0404,-0.8750,-2.7447,2.881
3.767936,0.0977,-0.8325,-2.9545,3.071
3.772885,0.1440,-0.7811,-3.1672,3.265
3.778437,0.1574,-0.7873,-3.3423,3.437
3.782857,0.1642,-0.7551,-3.4513,3.537
3.787700,0.1476,-0.7418,-3.5303,3.610
3.793044,0.1338,-0.6876,-3.5817,3.650
3.798432,0.1275,-0.6956,-3.5696,3.639
3.802709,0.0782,-0.6844,-3.5013,3.568
3.807563,0.0409,-0.6449,-3.3670,3.428
3.813050,0.0254,-0.6373,-3.2503,3.312
3.818759,0.0179,-0.6283,-3.1345,3.197
3.822497,0.0188,-0.6538,-3.0552,3.124
3.827925,-0.0052,-0.6638,-2.9788,3.052
3.838240,-0.0015,-0.6560,-2.8887,2.962
3.838849,-0.0204,-0.6374,-2.7537,2.827
3.842786,-0.0885,-0.6441,-2.5930,2.673
3.847788,-0.1602,-0.6114,-2.4545,2.535
3.853289,-0.2718,-0.5777,-2.2927,2.380
3.858594,-0.3609,-0.5099,-2.1290,2.219
3.862707,-0.4110,-0.4510,-1.9896,2.081
3.867637,-0.4051,-0.4275,-1.8626,1.953
3.872952,-0.4007,-0.3508,-1.7311,1.811
3.878331,-0.3378,-0.2782,-1.5690,1.629
3.882800,-0.3766,-0.1524,-1.4169,1.474
3.888041,-0.4309,-0.0210,-1.2271,1.301
3.892902,-0.5085,0.1398,-1.0808,1.203
3.898287,-0.5955,0.2845,-0.9254,1.137
3.903001,-0.6667,0.4250,-0.7347,1.079
3.908160,-0.7299,0.5181,-0.6019,1.079
3.913137,-0.7354,0.5686,-0.4575,1.036
3.918667,-0.6959,0.6101,-0.2587,0.961
3.922606,-0.6504,0.6141,-0.0198,0.895
3.928011,-0.5992,0.6428,0.3450,0.944
3.937067,-0.5597,0.7081,0.7832,1.195
3.938432,-0.4744,0.7785,1.2947,1.583
3.942667,-0.3765,0.8132,1.7672,1.981
3.947921,-0.2196,0.8474,2.2082,2.375
3.952870,-0.0529,0.9235,2.6086,2.768
3.958321,0.0435,0.9882,2.9016,3.066
3.962984,0.1334,1.1129,3.0877,3.285
3.967931,0.1821,1.2733,3.2101,3.458
3.972835,0.1758,1.4451,3.2929,3.600
3.978575,0.1746,1.5757,3.2740,3.638
3.983137,0.1599,1.6700,3.1462,3.566
3.987841,0.2037,1.7859,2.9549,3.459
3.993341,0.2412,1.8975,2.7646,3.362
3.998371,0.3010,2.0412,2.5177,3.255
4.002830,0.3584,2.0670,2.2928,3.108
4.008129,0.4271,2.0120,2.0896,2.932
4.012909,0.4894,1.8988,1.9506,2.766
4.018885,0.5260,1.7663,1.9019,2.648
4.023407,0.5367,1.6390,1.9264,2.586
4.027757,0.5260,1.5722,2.0191,2.612
4.034796,0.5414,1.5037,2.1488,2.678
4.038626,0.5638,1.4932,2.2701,2.775
4.042840,0.6391,1.4687,2.3784,2.867
4.047814,0.8006,1.4274,2.4714,2.964
4.053254,0.9836,1.3116,2.5828,3.059
4.058382,1.1875,1.0825,2.7797,3.211
4.062787,1.3689,0.7184,3.0670,3.435
4.068058,1.5106,0.2426,3.4113,3.739
4.072896,1.5721,-0.2207,3.8868,4.199
4.078593,1.6442,-0.6435,4.3693,4.713
4.083341,1.7006,-0.9333,4.8660,5.238
4.088084,1.8249,-1.1268,5.2984,5.716
4.093056,1.9934,-1.1966,5.6048,6.068
4.098700,2.2470,-1.1605,5.7495,6.281
4.103043,2.5356,-1.0364,5.6831,6.309
4.107976,2.7808,-0.8659,5.4394,6.170
4.113594,2.9404,-0.7262,5.0142,5.858
4.118447,3.0061,-0.6418,4.3623,5.337
4.122681,3.0123,-0.5767,3.6492,4.767
4.133834,2.9674,-0.5497,2.8819,4.173
4.134871,2.8868,-0.5293,2.1178,3.619
4.138378,2.8082,-0.5193,1.3925,3.177
4.143214,2.7695,-0.5375,0.6889,2.904
4.147825,2.6624,-0.6063,0.0304,2.731
4.153039,2.5988,-0.7166,-0.5741,2.756
4.158454,2.5731,-0.8571,-1.0535,2.909
4.162819,2.5725,-1.0043,-1.3871,3.090
4.167867,2.5436,-1.1424,-1.5829,3.206
4.173363,2.4978,-1.2438,-1.6321,3.233
4.178274,2.3770,-1.3457,-1.6428,3.188
4.182720,2.2240,-1.4070,-1.5294,3.044
4.188084,2.0771,-1.4299,-1.3495,2.860
4.193174,1.9122,-1.4459,-1.1748,2.670
4.198396,1.7777,-1.4415,-0.9523,2.479
4.203304,1.6167,-1.4563,-0.7654,2.307
4.207777,1.4347,-1.5200,-0.5800,2.169
4.213011,1.2850,-1.5720,-0.4601,2.082
4.218518,1.1226,-1.5800,-0.3549,1.970
4.222754,0.9862,-1.5429,-0.2352,1.846
4.232241,0.8495,-1.4908,-0.1627,1.724
4.233298,0.7560,-1.4652,-0.1609,1.657
4.238228,0.6700,-1.4766,-0.1935,1.633
4.243069,0.6178,-1.5062,-0.2578,1.648
4.248294,0.5701,-1.5258,-0.4208,1.682
4.253170,0.4902,-1.5473,-0.5650,1.719
4.258381,0.4060,-1.5465,-0.7863,1.782
4.263189,0.3453,-1.5494,-1.0011,1.877
4.268022,0.3048,-1.5365,-1.2527,2.006
4.273169,0.2814,-1.4999,-1.5149,2.150
4.278666,0.2936,-1.5061,-1.7688,2.342
4.282916,0.3170,-1.4659,-2.0460,2.537
4.287964,0.3298,-1.4360,-2.3035,2.734
4.293359,0.3511,-1.4111,-2.5345,2.922
4.298801,0.3332,-1.3740,-2.7679,3.108
4.303104,0.3363,-1.3264,-2.9895,3.288
4.308515,0.3108,-1.2706,-3.1828,3.441
4.313255,0.2880,-1.2420,-3.3024,3.540
4.318316,0.2806,-1.2071,-3.4393,3.656
4.325877,0.2818,-1.1729,-3.5337,3.734
4.329619,0.3042,-1.1562,-3.6406,3.832
4.335855,0.3079,-1.0947,-3.7264,3.896
4.338448,0.2862,-0.9911,-3.8056,3.943
4.342844,0.2780,-0.9385,-3.8731,3.995
4.348040,0.2524,-0.9034,-3.9124,4.023
4.353367,0.2238,-0.8475,-3.9570,4.053
4.358349,0.2281,-0.8065,-3.9924,4.079
4.362927,0.2077,-0.7543,-4.0093,4.085
4.368350,0.2342,-0.7001,-4.0554,4.122
4.373343,0.2477,-0.6224,-4.0566,4.112
4.378436,0.2742,-0.5428,-4.0323,4.078
4.383505,0.3229,-0.4850,-4.0326,4.075
4.387972,0.3479,-0.3700,-3.9812,4.013
4.393267,0.3964,-0.2910,-3.8734,3.904
4.398516,0.4242,-0.2479,-3.7166,3.749
4.402971,0.3758,-0.1688,-3.5278,3.552
4.408060,0.2514,-0.1661,-3.2972,3.311
4.413300,0.2856,-0.0678,-3.0514,3.065
4.418382,0.2787,0.0396,-2.7065,2.721
4.430836,0.2720,0.1773,-2.4130,2.435
4.431337,0.2256,0.3189,-2.1135,2.149
4.433402,0.1946,0.4685,-1.7360,1.809
4.438374,0.1740,0.6115,-1.3306,1.475
4.443243,0.0943,0.7641,-0.8637,1.157
4.448036,0.0510,0.8925,-0.4094,0.983
4.453359,-0.0315,0.9795,0.0157,0.980
4.458729,-0.1117,0.9938,0.4049,1.079
4.463108,-0.2199,0.9807,0.8204,1.297
4.468208,-0.2696,0.9665,1.2241,1.583
4.473404,-0.4170,0.9678,1.7617,2.053
4.478381,-0.5354,0.9821,2.2107,2.478
4.483198,-0.6464,1.0238,2.6764,2.938
4.488430,-0.7171,1.0619,3.1204,3.373
4.493357,-0.7718,1.1250,3.5164,3.772
4.498404,-0.7966,1.2277,3.8786,4.146
4.503290,-0.8133,1.3243,4.1594,4.440
4.508173,-0.8459,1.4340,4.3707,4.677
4.513604,-0.8320,1.5520,4.4505,4.786
4.518647,-0.8264,1.6974,4.4443,4.829
4.526189,-0.8378,1.8178,4.3046,4.747
4.532175,-0.8415,1.9446,4.0697,4.588
4.536149,-0.9280,2.0423,3.8329,4.441
4.538751,-1.0205,2.0083,3.6587,4.297
4.543182,-1.1670,1.9292,3.6139,4.260
4.548470,-1.2982,1.8052,3.6982,4.315
4.553157,-1.4740,1.7155,3.8851,4.496
4.558461,-1.6033,1.5955,4.1315,4.710
4.563355,-1.6980,1.4976,4.4469,4.990
4.568137,-1.7655,1.3522,4.7405,5.236
4.573340,-1.8134,1.2574,5.0815,5.540
4.579532,-1.8638,1.1600,5.3887,5.819
4.583223,-1.9053,1.1265,5.6215,6.042
4.589750,-1.9406,1.1037,5.7755,6.192
4.593462,-1.9701,1.0457,5.8724,6.282
4.598429,-1.9651,0.8849,5.9242,6.304
4.603147,-1.9422,0.6616,5.9194,6.265
4.608634,-1.9535,0.2821,5.9156,6.236
4.613251,-1.9357,-0.1128,5.9297,6.239
4.618605,-1.9356,-0.5500,5.8880,6.222
4.625035,-1.9930,-0.8983,5.8673,6.261
4.630315,-2.0404,-1.1752,5.7554,6.218
4.636440,-2.0893,-1.3930,5.4881,6.035
4.638768,-2.1323,-1.5065,5.0799,5.712
4.643261,-2.1789,-1.5782,4.4882,5.233
4.648318,-2.2123,-1.6149,3.7896,4.676
4.653690,-2.2211,-1.6379,2.9725,4.056
4.658633,-2.2276,-1.6374,2.1514,3.503
4.663355,-2.2283,-1.6391,1.3119,3.061
4.668564,-2.2673,-1.6711,0.4944,2.860
4.673514,-2.3414,-1.6801,-0.3086,2.898
4.678461,-2.4208,-1.6869,-1.0642,3.137
4.683546,-2.5333,-1.7000,-1.7178,3.501
4.689066,-2.6392,-1.6777,-2.2965,3.880
4.693335,-2.7009,-1.6738,-2.8080,4.240
4.698822,-2.6994,-1.7302,-3.2458,4.562
4.703113,-2.6897,-1.7976,-3.5484,4.802
4.708371,-2.6546,-1.9298,-3.7308,4.969
4.714105,-2.5815,-2.0323,-3.7960,5.020
4.718578,-2.4671,-2.1282,-3.8138,5.016
4.723241,-2.3947,-2.2167,-3.6914,4.927
4.728861,-2.2510,-2.2330,-3.4840,4.711
4.734517,-2.0980,-2.1343,-3.2538,4.421
4.744473,-1.9569,-2.0309,-2.9459,4.078
4.745110,-1.8980,-2.0283,-2.6676,3.851
4.748465,-1.8529,-2.0816,-2.4089,3.684
4.753271,-1.7544,-2.1153,-2.1047,3.461
4.758858,-1.6497,-2.1088,-1.8790,3.271
4.763632,-1.5271,-2.0465,-1.6643,3.048
4.768390,-1.4011,-1.9966,-1.4529,2.839
4.774020,-1.3056,-1.9315,-1.2754,2.657
4.778604,-1.1762,-1.8714,-1.1361,2.485
4.783327,-1.0464,-1.8245,-1.0322,2.343
4.788593,-0.9237,-1.7940,-0.9561,2.233
4.793562,-0.7845,-1.7397,-0.9291,2.123
4.798792,-0.6457,-1.6811,-0.9367,2.030
4.803455,-0.5292,-1.6567,-0.9574,1.985
4.808331,-0.4349,-1.6424,-1.0221,1.983
4.813561,-0.3438,-1.6356,-1.0855,1.993
4.818743,-0.2822,-1.5884,-1.1715,1.994
4.823303,-0.2475,-1.5673,-1.2516,2.021
4.828238,-0.2014,-1.5316,-1.3522,2.053
4.833903,-0.1981,-1.4976,-1.4660,2.105
4.838592,-0.1561,-1.4389,-1.5407,2.114
4.843237,-0.1083,-1.4172,-1.6121,2.149
4.848892,-0.0399,-1.3631,-1.6924,2.173
4.853572,0.0638,-1.3050,-1.7816,2.209
4.858699,0.1625,-1.2476,-1.9133,2.290
4.863420,0.2252,-1.1618,-2.0564,2.373
4.868333,0.2424,-1.1002,-2.2087,2.479
4.873882,0.2933,-1.0315,-2.3798,2.610
4.878984,0.3129,-0.9722,-2.5530,2.750
4.883429,0.3296,-0.9028,-2.7381,2.902
4.888315,0.3216,-0.8470,-2.9280,3.065
4.893846,0.2887,-0.8140,-3.1133,3.231
4.898711,0.2833,-0.7557,-3.2465,3.345
4.903221,0.2600,-0.7243,-3.3659,3.453
4.908863,0.2544,-0.6597,-3.3976,3.470
4.913861,0.2499,-0.6024,-3.3897,3.452
4.918689,0.2803,-0.5310,-3.3542,3.407
4.923644,0.2856,-0.4858,-3.2528,3.301
4.928326,0.2876,-0.4431,-3.0762,3.121
4.937563,0.2601,-0.3958,-2.9104,2.949
4.939182,0.2342,-0.3726,-2.7004,2.736
4.943796,0.1881,-0.3404,-2.4700,2.500
4.948769,0.1067,-0.3091,-2.1474,2.172
4.953845,0.0165,-0.2813,-1.8353,1.857
4.958749,-0.0086,-0.2695,-1.5622,1.585
4.963433,-0.0471,-0.2500,-1.3112,1.336
4.968596,-0.0296,-0.2113,-1.0988,1.119
4.973643,-0.0065,-0.2252,-0.8627,0.892
4.978683,0.0005,-0.1200,-0.6459,0.657
4.983760,-0.0021,-0.0226,-0.4099,0.411
4.988536,-0.0241,0.1194,-0.2026,0.236
4.993615,-0.0375,0.2577,-0.0286,0.262
4.999066,-0.0234,0.3876,0.1051,0.402
5.003279,0.0439,0.5113,0.2034,0.552
5.008453,0.1639,0.5737,0.2925,0.664
5.014362,0.3007,0.6275,0.4036,0.804
5.018819,0.4491,0.6776,0.4768,0.942
5.023457,0.5087,0.7744,0.5744,1.090
5.029084,0.6156,0.8390,0.7081,1.259
5.037834,0.6669,0.9817,0.8157,1.440
5.038731,0.7108,1.0925,0.9044,1.586
5.043582,0.7523,1.2170,0.9740,1.731
5.048622,0.7942,1.3364,0.9839,1.840
5.053618,0.7936,1.4316,0.9629,1.899
5.059153,0.8201,1.5292,0.9204,1.964
5.063520,0.8399,1.5959,0.9137,2.022
5.068495,0.8314,1.6151,0.9501,2.050
5.074284,0.8573,1.6420,0.9767,2.094
5.079097,0.9108,1.6266,1.0700,2.150
5.083627,0.9972,1.5598,1.1891,2.200
5.089155,1.0983,1.4275,1.3410,2.246
5.094018,1.1579,1.3069,1.5349,2.325
5.098740,1.2846,1.1698,1.7968,2.499
5.104102,1.3617,1.0218,2.0927,2.698
5.108596,1.4357,0.9905,2.4341,2.995
5.113979,1.6164,1.0303,2.8831,3.462
5.119564,1.8173,1.1652,3.3869,4.016
5.123469,1.9953,1.3421,3.8762,4.562
5.131350,2.1533,1.4627,4.2509,4.985
5.135887,2.2869,1.4738,4.5830,5.330
5.140260,2.3341,1.3107,4.9183,5.600
5.143493,2.3155,0.9584,5.2929,5.856
5.149022,2.2875,0.5241,5.7336,6.195
5.153863,2.2200,0.0259,6.2623,6.644
5.158926,2.1549,-0.4226,6.7886,7.135
5.163964,2.1129,-0.8300,7.3227,7.666
5.168677,2.1123,-1.1358,7.7839,8.145
5.173794,2.1145,-1.2892,8.0917,8.462
5.179178,2.1340,-1.3730,8.1725,8.557
5.183619,2.2260,-1.3983,8.0319,8.451
5.188950,2.2549,-1.3708,7.6681,8.109
5.194005,2.2622,-1.3247,7.0361,7.509
5.198895,2.2916,-1.2078,6.2153,6.733
5.203767,2.2936,-1.1559,5.2273,5.824
5.209014,2.2787,-1.1326,4.1009,4.826
5.214518,2.2695,-1.1151,2.9482,3.884
5.218793,2.1875,-1.0831,1.8837,3.083
5.224120,2.1116,-1.0880,0.8735,2.531
5.231159,1.9702,-1.0975,-0.0973,2.257
5.238266,1.8727,-1.1479,-0.9934,2.411
5.240637,1.7942,-1.2304,-1.7892,2.817
5.243497,1.6934,-1.3505,-2.5048,3.311
5.248628,1.6128,-1.4444,-3.0906,3.774
5.254400,1.5521,-1.5659,-3.5810,4.205
5.258962,1.5083,-1.6297,-3.9339,4.517
5.263932,1.4400,-1.6756,-4.1762,4.725
5.269066,1.3470,-1.7167,-4.3281,4.847
5.273829,1.2335,-1.7284,-4.3709,4.859
5.278875,1.1521,-1.7320,-4.3650,4.835
5.283868,1.0735,-1.7367,-4.2818,4.744
5.288945,1.0144,-1.7405,-4.1119,4.579
5.294043,0.9675,-1.7223,-3.9150,4.385
5.299240,0.9258,-1.7262,-3.6381,4.132
5.303757,0.8416,-1.7291,-3.3740,3.884
5.308718,0.7464,-1.7299,-3.1102,3.636
5.314445,0.6837,-1.7202,-2.8698,3.415
5.319098,0.6206,-1.6915,-2.6381,3.195
5.323789,0.5527,-1.7167,-2.3928,2.996
5.330953,0.4967,-1.7393,-2.1287,2.793
5.336236,0.4502,-1.7671,-1.8598,2.605
5.339705,0.4130,-1.7675,-1.5763,2.404
5.344044,0.3643,-1.7699,-1.3853,2.277
5.348796,0.3047,-1.7602,-1.2483,2.179
5.353865,0.3425,-1.7461,-1.1699,2.130
5.359179,0.3703,-1.7037,-1.1428,2.085
5.363767,0.3975,-1.6403,-1.1429,2.038
5.368586,0.3710,-1.5748,-1.1847,2.005
5.374190,0.3478,-1.4806,-1.2778,1.986
5.379172,0.3085,-1.4076,-1.4153,2.020
5.383596,0.2932,-1.3385,-1.5709,2.085
5.388969,0.2512,-1.2946,-1.7593,2.199
5.394099,0.2513,-1.2393,-1.9853,2.354
5.399209,0.2645,-1.1580,-2.1943,2.495
5.404022,0.2239,-1.1125,-2.4365,2.688
5.408719,0.2445,-1.0593,-2.6955,2.906
5.414117,0.2570,-1.0148,-2.8829,3.067
5.419534,0.2471,-0.9521,-3.0349,3.190
5.423621,0.2649,-0.9307,-3.1685,3.313
5.428808,0.2099,-0.9000,-3.2385,3.368
5.434292,0.1394,-0.8718,-3.1901,3.310
5.443170,0.0726,-0.8552,-3.1407,3.256
5.443990,0.0361,-0.8170,-3.0018,3.111
