time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.712428,-5.4347,-9.5268,-9.0093,14.194
2.717303,-5.3177,-9.7776,-9.4407,14.595
2.722129,-5.2066,-9.9231,-9.9413,14.980
2.727273,-5.1559,-9.9612,-10.5701,15.412
2.732606,-5.1820,-9.9971,-11.2930,15.948
2.737041,-5.2697,-9.9758,-12.0400,16.500
2.742111,-5.3470,-9.9562,-12.8087,17.082
2.747482,-5.3226,-9.8085,-13.5275,17.537
2.752708,-5.2066,-9.5057,-14.0940,17.779
2.757233,-5.1500,-9.1716,-14.4655,17.886
2.767488,-5.3362,-8.9133,-14.4584,17.804
2.768268,-5.5671,-8.6851,-14.1142,17.482
2.772425,-5.7129,-8.3028,-13.3716,16.744
2.777278,-5.7332,-7.6972,-12.3605,15.649
2.782404,-5.7463,-6.8806,-11.2448,14.381
2.787387,-5.9472,-5.9677,-10.1523,13.193
2.792686,-6.3244,-5.0963,-9.1540,12.238
2.797221,-6.8154,-4.4034,-8.3809,11.665
2.802385,-7.3870,-3.8694,-7.6413,11.311
2.807675,-8.0003,-3.3699,-6.6812,10.954
2.812375,-8.5379,-2.8268,-5.1843,10.381
2.817001,-9.1987,-2.1566,-2.8643,9.873
2.822507,-10.0439,-1.2882,0.2293,10.129
2.828346,-10.6256,-0.2759,3.8447,11.303
2.832453,-10.7011,0.7348,7.4678,13.070
2.837445,-10.2215,1.5676,10.9319,15.048
2.842205,-9.2205,2.1622,13.8023,16.739
2.847253,-7.8271,2.5476,16.1079,18.089
2.854981,-6.2878,2.7643,17.6046,18.897
2.858459,-4.7217,2.8105,18.3918,19.195
2.863894,-3.2102,2.8907,18.7742,19.265
2.868000,-1.9590,3.0030,18.7785,19.118
2.872570,-0.9561,3.1264,18.5228,18.809
2.877046,-0.2705,3.0914,17.9983,18.264
2.882678,0.1903,2.9394,17.3533,17.602
2.887627,0.5217,2.6996,16.7479,16.972
2.892500,0.7577,2.4986,16.2150,16.424
2.897512,1.0055,2.3260,15.7016,15.905
2.902888,1.2713,2.1480,15.0062,15.212
2.907581,1.6044,2.0339,14.0564,14.293
2.912902,2.0926,1.9502,12.8517,13.166
2.917226,2.8155,1.8667,11.2911,11.786
2.922155,3.7146,1.6793,9.4555,10.297
2.927866,4.6249,1.4303,7.4782,8.908
2.932587,5.5332,1.2451,5.5457,7.932
2.937121,6.5371,1.0646,3.6605,7.567
2.942509,7.5217,0.8346,1.8344,7.787
2.947329,8.5036,0.5513,0.1585,8.523
2.954570,9.4304,0.2561,-1.4058,9.538
2.958740,10.2918,-0.0360,-2.7892,10.663
2.962378,11.0917,-0.2839,-3.9564,11.780
2.967168,11.8025,-0.5494,-4.8624,12.777
2.972777,12.3310,-0.8564,-5.4742,13.519
2.977066,12.8052,-1.2262,-5.8860,14.146
2.982200,13.2040,-1.5986,-6.1874,14.669
2.987550,13.6091,-1.9588,-6.4152,15.172
2.992421,13.9753,-2.2278,-6.5130,15.579
2.997244,14.2146,-2.5419,-6.5480,15.855
3.002663,14.4638,-2.8271,-6.5543,16.129
3.007247,14.6999,-3.0690,-6.6660,16.430
3.012596,14.9794,-3.1937,-6.8757,16.789
3.017385,15.2621,-3.2659,-7.1540,17.169
3.022381,15.4797,-3.3534,-7.4068,17.485
3.028021,15.5696,-3.5050,-7.5729,17.665
3.032731,15.6393,-3.7026,-7.7300,17.834
3.037262,15.6241,-3.9543,-7.8674,17.934
3.042310,15.5032,-4.2875,-7.9981,17.964
3.047683,15.1604,-4.6578,-8.0446,17.783
3.054174,14.6871,-4.9612,-8.0037,17.447
3.059718,14.0690,-5.2224,-7.9204,16.969
3.063338,13.5561,-5.4202,-7.8377,16.570
3.067347,13.1058,-5.6885,-7.7108,16.235
3.072434,12.5582,-6.0765,-7.4253,15.804
3.077365,12.0132,-6.5503,-6.8698,15.311
3.082256,11.6785,-7.1952,-6.0044,14.974
3.087461,11.6346,-7.8714,-4.9952,14.909
3.092843,11.5426,-8.3034,-3.7402,14.703
3.097323,11.1411,-8.3499,-2.2878,14.109
3.102638,10.3283,-7.9658,-0.7968,13.068
3.107691,9.2893,-6.9356,0.5909,11.608
3.112834,7.9834,-5.3543,1.6876,9.760
3.117424,6.2305,-3.4761,2.4655,7.549
3.122736,4.4386,-1.3238,3.0444,5.543
3.127481,2.5462,1.0229,3.6946,4.602
3.132559,0.3812,3.3661,4.9379,5.988
3.137527,-1.7443,5.5109,7.0152,9.090
3.143254,-3.6785,7.2855,10.1578,13.030
3.147974,-5.7949,7.9127,14.1725,17.235
3.153950,-7.7869,7.2631,18.5800,21.415
3.158160,-9.1393,5.9461,22.9654,25.422
3.162749,-9.4680,4.6119,26.8267,28.820
3.167803,-9.0016,3.2924,29.8524,31.353
3.172724,-8.0700,1.8892,31.7852,32.848
3.177356,-7.2027,0.5079,32.5731,33.364
3.182715,-6.5984,-0.6609,32.2287,32.904
3.187470,-6.2626,-1.7106,30.6980,31.377
3.193181,-6.1885,-2.5803,27.9107,28.705
3.197642,-6.3256,-3.1584,24.3496,25.355
3.202661,-6.4108,-3.4480,20.6782,21.922
3.207672,-6.6577,-3.4288,16.9018,18.487
3.212998,-7.1525,-3.1333,13.1332,15.279
3.218084,-7.6204,-2.5748,9.3894,12.364
3.222645,-7.9105,-1.9073,5.6511,9.907
3.228088,-7.9248,-1.2365,2.0901,8.289
3.232514,-7.6586,-0.7324,-1.0580,7.766
3.237227,-7.2353,-0.5334,-3.5387,8.072
3.242793,-6.7984,-0.6035,-5.3517,8.673
3.247452,-6.5439,-0.9525,-6.3960,9.200
3.252751,-6.4479,-1.5096,-6.8196,9.506
3.257596,-6.6135,-2.2335,-6.8061,9.749
3.267601,-6.9649,-3.2812,-6.5915,10.135
3.268474,-7.3829,-4.4587,-6.1604,10.599
3.273082,-7.5994,-5.7970,-5.6293,11.093
3.277467,-7.5944,-6.9705,-5.2099,11.550
3.282438,-7.6002,-7.9463,-4.9895,12.075
3.288031,-7.6667,-8.6655,-4.8944,12.563
3.292613,-7.7418,-9.3016,-5.0201,13.102
3.297349,-7.7370,-9.9104,-5.4427,13.700
3.303124,-7.7665,-10.4998,-5.9966,14.371
3.307365,-7.8459,-11.0060,-6.6164,15.049
3.312633,-7.9122,-11.2435,-7.2509,15.543
3.317499,-7.8663,-11.3593,-8.0403,15.986
3.322344,-7.5914,-11.4090,-8.9164,16.349
3.327678,-7.1753,-11.4928,-10.0121,16.847
3.333050,-6.5779,-11.6095,-11.3196,17.498
3.337396,-5.9229,-11.6950,-12.7128,18.261
3.342586,-5.3151,-11.7734,-13.9634,19.022
3.347801,-4.7235,-11.8379,-14.9821,19.670
3.353119,-4.2276,-11.8633,-15.5025,19.973
3.357512,-4.0316,-11.8227,-15.5664,19.959
3.363025,-4.0132,-11.7355,-15.0595,19.509
3.367547,-4.2211,-11.6216,-14.0155,18.690
3.372739,-4.5689,-11.3870,-12.5947,17.583
3.378121,-4.9968,-11.0380,-11.0359,16.389
3.382830,-5.3878,-10.4301,-9.4656,15.080
3.387736,-5.8392,-9.4575,-7.9427,13.661
3.392973,-6.3229,-8.2674,-6.4974,12.270
3.397517,-6.6756,-6.8655,-5.1599,10.878
3.402728,-6.8235,-5.2900,-3.8556,9.456
3.407913,-7.1834,-3.5903,-2.5656,8.431
3.412917,-8.2746,-1.9384,-0.9845,8.555
3.417498,-9.9625,-0.4540,0.9061,10.014
3.422804,-11.3527,0.9726,2.9697,11.775
3.427684,-11.9530,2.4918,5.2192,13.279
3.432631,-11.9162,3.9553,7.5950,14.674
3.437697,-11.5651,4.8897,10.0455,16.080
3.442522,-11.1157,5.3030,12.3717,17.457
3.447627,-10.4531,5.4378,14.2076,18.458
3.453615,-9.3494,5.6131,15.5424,18.986
3.458499,-7.8481,5.7888,16.4245,19.102
3.463114,-6.0674,5.6493,16.9537,18.872
3.468651,-4.2045,5.3709,17.3260,18.620
3.473119,-2.4628,4.9996,17.4971,18.363
3.477762,-0.8981,4.4419,17.2796,17.864
3.482803,0.4768,3.7458,16.6639,17.086
3.488073,1.7913,2.9977,15.7708,16.153
3.492964,2.9710,2.1964,14.7489,15.205
3.497714,4.0183,1.4914,13.7480,14.401
3.502804,4.8704,0.9605,12.8234,13.751
3.508145,5.5202,0.4290,11.7642,13.002
3.513280,5.8562,-0.1305,10.5187,12.040
3.517610,6.0980,-0.5440,9.1542,11.013
3.522625,6.3442,-0.8958,7.7881,10.085
3.527967,6.6150,-1.1742,6.3343,9.234
3.533375,6.9770,-1.5204,4.7715,8.588
3.537517,7.4428,-1.8701,3.1862,8.309
3.543114,7.9771,-2.2166,1.6602,8.444
3.547933,8.5523,-2.5919,0.2302,8.939
3.553592,8.8994,-2.9689,-0.9614,9.431
3.561755,9.1488,-3.3426,-2.0183,9.947
3.562659,9.2256,-3.6917,-2.9237,10.358
3.567740,9.1893,-3.9855,-3.7519,10.696
3.573079,9.2170,-4.2627,-4.5526,11.129
3.577705,9.3280,-4.5214,-5.2775,11.632
3.583333,9.6540,-4.7308,-5.9238,12.275
3.588007,10.1793,-4.9820,-6.5126,13.071
3.592959,10.8645,-5.3282,-6.9187,13.939
3.597720,11.7280,-5.6697,-7.2250,14.896
3.603012,12.6568,-5.9906,-7.4304,15.852
3.608180,13.5600,-6.2682,-7.5603,16.743
3.612893,14.3130,-6.5848,-7.6975,17.535
3.618296,14.9444,-6.9578,-7.8533,18.260
3.622617,15.4243,-7.2846,-8.0443,18.860
3.627883,15.7082,-7.6417,-8.2683,19.326
3.633248,15.8083,-8.0137,-8.5741,19.689
3.637605,15.6462,-8.5338,-8.8310,19.890
3.642903,15.2295,-9.0097,-8.8557,19.787
3.647971,14.5113,-9.3383,-8.6536,19.305
3.653046,13.5452,-9.4985,-8.2394,18.482
3.657963,12.5736,-9.6175,-7.6155,17.567
3.663002,11.8831,-9.8489,-7.0305,16.960
3.668402,11.4170,-10.2495,-6.5039,16.664
3.673109,11.1141,-10.6946,-5.9375,16.527
3.677960,10.8250,-10.9618,-5.1810,16.254
3.682652,10.6028,-10.7963,-4.0186,15.657
3.687881,10.4738,-9.9511,-2.5742,14.675
3.693446,10.4067,-8.4328,-1.1987,13.448
3.697641,10.2299,-6.4578,-0.0543,12.098
3.702986,9.7856,-4.1793,0.9451,10.683
3.708377,8.4903,-1.9717,1.9901,8.941
3.712993,5.7802,0.0768,3.3869,6.700
3.717653,2.2150,2.3520,5.2548,6.169
3.723168,-1.0026,5.4168,7.6234,9.406
3.727966,-3.3597,8.9971,10.5838,14.292
3.733074,-5.5867,11.5376,14.0874,19.047
3.737834,-8.0777,12.1971,17.7991,23.040
3.742906,-9.8702,11.9425,21.1858,26.247
3.747878,-10.7263,11.4610,23.4102,28.186
3.753332,-10.6614,10.6185,24.5814,28.821
3.760151,-9.8732,9.6918,25.3997,28.923
3.766338,-8.6831,8.7760,26.1816,28.946
3.768910,-7.6360,7.7478,27.1269,29.227
3.773041,-6.7224,6.5505,27.8376,29.377
3.777765,-6.0300,5.2336,28.1073,29.219
3.783102,-5.5758,3.8690,27.7665,28.584
3.787838,-4.8582,2.8667,26.5639,27.156
3.793109,-4.1597,2.0232,24.5313,24.964
3.798413,-3.3791,1.1538,21.7893,22.080
3.802901,-2.4514,0.3516,18.3630,18.529
3.807792,-1.5734,-0.4581,14.6201,14.712
3.813245,-1.0499,-1.1813,10.8000,10.915
3.818153,-0.9818,-1.6821,7.2201,7.478
3.822782,-1.4503,-1.9946,4.2191,4.887
3.828482,-2.4172,-2.1914,1.7743,3.714
3.833046,-3.5810,-2.3215,-0.2608,4.276
3.837729,-4.7792,-2.4510,-1.9589,5.717
3.843172,-6.0144,-2.6344,-3.3661,7.379
3.848873,-7.1672,-2.8743,-4.5002,8.938
3.853757,-8.0477,-3.2548,-5.5317,10.294
3.858230,-8.6263,-3.8461,-6.4305,11.426
3.862868,-8.8890,-4.7668,-7.1008,12.335
3.868005,-8.9306,-5.9228,-7.5592,13.114
3.875001,-8.7418,-7.1541,-7.6867,13.663
3.878076,-8.4366,-8.4238,-7.5427,14.108
3.882843,-8.1735,-9.6094,-7.2642,14.557
3.888105,-7.8762,-10.6418,-6.9944,14.973
3.893424,-7.4897,-11.5068,-6.7730,15.309
3.898053,-7.0622,-12.2213,-6.7767,15.657
3.903201,-6.5457,-12.7535,-7.0193,15.962
3.908143,-6.0550,-13.1361,-7.5373,16.310
3.913135,-5.6087,-13.3794,-8.2093,16.669
3.918198,-5.0748,-13.5273,-9.0293,17.037
3.922983,-4.5200,-13.5799,-9.8747,17.388
3.927912,-4.1039,-13.4896,-10.7260,17.716
3.933503,-3.9178,-13.2753,-11.5880,18.052
3.937750,-3.8912,-12.9700,-12.3583,18.333
3.943006,-4.0981,-12.6731,-13.1027,18.684
3.948666,-4.5105,-12.3926,-13.7537,19.055
3.953217,-5.0228,-12.0337,-14.2586,19.322
3.957915,-5.5611,-11.7954,-14.5027,19.504
3.963132,-6.0349,-11.6045,-14.4984,19.527
3.975584,-6.4637,-11.3045,-14.1594,19.237
3.976992,-6.7852,-10.9573,-13.4869,18.655
3.979133,-6.9803,-10.5940,-12.5230,17.826
3.983103,-7.1898,-10.1285,-11.4408,16.887
3.988021,-7.2960,-9.4943,-10.3099,15.801
3.993453,-7.3245,-8.7348,-9.2480,14.679
3.997907,-7.2589,-8.0101,-8.3727,13.673
4.002968,-7.0029,-7.2787,-7.6267,12.656
4.009136,-6.9622,-6.4349,-6.6589,11.585
4.013269,-7.3057,-5.3276,-5.4190,10.541
4.017930,-7.9608,-3.9121,-3.6461,9.590
4.023247,-9.2332,-2.5386,-1.2841,9.662
4.028059,-10.8288,-1.1851,1.6785,11.022
4.033213,-12.3556,0.2838,5.3261,13.458
4.038242,-13.3786,1.7851,9.4017,16.449
4.043678,-13.4207,3.2369,13.1666,19.078
4.048459,-12.4498,4.3610,16.1029,20.816
4.053547,-10.5717,5.0996,18.0808,21.556
4.058056,-8.1946,5.5539,19.3096,21.699
4.063087,-5.6907,5.8394,20.2423,21.823
4.068323,-3.4002,5.9913,21.2152,22.306
4.073111,-1.4485,5.9355,22.1826,23.009
4.078550,0.1738,5.7332,22.9740,23.679
4.083384,1.5347,5.5017,23.3554,24.044
4.087972,2.6418,5.2239,23.1771,23.905
4.093462,3.5691,4.7460,22.3998,23.174
4.098300,4.5537,4.1566,21.0961,21.979
4.103093,5.9625,3.4346,19.2011,20.397
4.107991,7.7243,2.5483,16.8143,18.678
4.113719,9.2212,1.6130,14.1367,16.955
4.117946,10.1395,0.9398,11.4980,15.359
4.123034,10.4285,0.5192,9.1536,13.886
4.128434,9.9467,0.1934,7.0713,12.206
4.133703,9.0773,-0.0650,4.9746,10.351
4.138243,8.0738,-0.1797,2.8257,8.556
4.143321,6.9879,-0.1892,0.7706,7.033
4.148062,5.8789,-0.1103,-1.1575,5.993
4.153660,4.8589,0.0399,-2.8248,5.621
4.158618,4.2108,0.1798,-4.3801,6.078
4.163284,4.0441,0.1897,-5.8906,7.148
4.168303,4.3503,-0.0331,-7.3372,8.530
4.175149,4.9307,-0.4478,-8.5907,9.915
4.178152,5.7114,-0.9522,-9.5521,11.170
4.184739,6.5782,-1.5643,-10.2707,12.297
4.188626,7.5251,-2.2359,-10.6841,13.258
4.193644,8.4988,-2.9435,-10.8087,14.061
4.198061,9.4922,-3.5546,-10.6859,14.728
4.203413,10.3882,-4.0256,-10.4978,15.308
4.208541,11.2424,-4.4569,-10.1560,15.792
4.214166,12.0742,-4.8703,-9.7083,16.241
4.218441,12.8889,-5.1895,-9.3054,16.723
4.223158,13.5285,-5.5176,-8.9021,17.109
4.228321,14.0602,-5.8090,-8.6282,17.489
4.233650,14.5318,-6.0270,-8.5878,17.923
4.238270,14.8621,-6.1987,-8.6393,18.274
4.243102,14.9522,-6.4416,-8.7587,18.487
4.248707,14.7672,-6.6451,-8.8964,18.476
4.254337,14.2998,-6.7843,-8.9744,18.195
4.260035,13.4200,-6.8172,-8.9247,17.499
4.264836,12.3564,-6.8144,-8.6263,16.539
4.268196,11.4030,-6.6630,-8.0468,15.465
4.273289,10.8579,-6.3265,-7.2371,14.502
4.278572,10.5049,-6.0007,-6.2937,13.637
4.283361,10.3478,-5.6510,-5.3682,12.955
4.288837,10.3552,-5.0939,-4.6607,12.446
4.293950,10.6288,-4.1339,-4.0292,12.095
4.298258,10.9564,-2.9439,-3.3484,11.829
4.303245,10.8195,-2.0176,-2.5502,11.298
4.308453,10.0891,-1.5461,-1.5450,10.323
4.313547,8.7415,-1.0987,-0.2125,8.813
4.318092,6.6158,-0.2846,1.8991,6.889
4.324339,3.6966,1.1229,5.5539,6.765
4.328294,0.0740,2.9065,10.5970,10.989
4.333487,-3.9924,4.2070,16.1516,17.161
4.338779,-7.4916,4.8180,21.2882,23.076
4.343223,-9.4036,5.2132,25.1587,27.360
4.348973,-9.4156,5.5572,27.4229,29.522
4.354571,-8.1354,5.5683,28.2145,29.887
4.358733,-6.2247,5.0234,28.3752,29.481
4.370544,-4.2446,4.3290,28.5394,29.176
4.371253,-2.6458,3.6222,28.9464,29.292
4.373482,-1.7574,2.7110,29.5342,29.710
4.378051,-1.3973,1.6137,29.9506,30.027
4.383536,-1.4444,0.5681,29.8586,29.899
4.388481,-1.7700,-0.2020,28.9304,28.985
4.393460,-2.4679,-0.8494,27.0836,27.209
4.398631,-3.4514,-1.2306,24.8563,25.125
4.403151,-4.5677,-1.3157,22.2209,22.724
4.408514,-5.7016,-1.3576,19.1871,20.062
4.413771,-6.7300,-1.2988,16.0101,17.416
4.418154,-7.4626,-1.2335,12.8245,14.889
4.423399,-7.8684,-1.3484,9.6421,12.518
4.428768,-8.0419,-1.5542,6.5725,10.502
4.433539,-8.0472,-1.6862,3.9115,9.105
4.438360,-7.9605,-1.8201,1.6874,8.338
4.443517,-7.8220,-2.0085,-0.2172,8.079
4.448355,-7.6501,-2.2804,-1.8408,8.192
4.453469,-7.3953,-2.6198,-3.3553,8.533
4.462449,-7.0233,-3.0774,-4.7508,9.020
4.463310,-6.6634,-3.6215,-5.9305,9.627
4.468351,-6.3666,-4.2158,-6.9406,10.319
4.473875,-6.1164,-4.8777,-7.6853,10.967
4.478435,-5.9266,-5.5587,-8.0463,11.435
4.483354,-5.7181,-6.2370,-8.1729,11.764
4.488638,-5.6002,-6.9318,-8.2187,12.123
4.493702,-5.6591,-7.5668,-8.1359,12.469
4.498448,-5.7850,-8.1616,-7.8936,12.743
4.503827,-5.9651,-8.7663,-7.6907,13.099
4.508579,-6.2565,-9.3323,-7.6642,13.601
4.513583,-6.5400,-9.8081,-7.8226,14.148
4.518548,-6.7279,-10.1369,-8.2033,14.674
4.523430,-6.7923,-10.3329,-8.7055,15.123
4.528468,-6.7391,-10.4408,-9.3894,15.575
4.533861,-6.5649,-10.5046,-10.2560,16.082
4.538322,-6.3117,-10.4578,-11.2062,16.577
4.543298,-6.0340,-10.3704,-12.1845,17.100
4.548789,-5.7424,-10.2763,-13.1261,17.632
4.556728,-5.4645,-10.2020,-14.0189,18.179
4.559058,-5.2660,-10.2436,-14.8606,18.802
4.567401,-5.2050,-10.3922,-15.6080,19.460
4.568358,-5.2797,-10.5697,-16.2491,20.090
4.573712,-5.5091,-10.6343,-16.6750,20.530
4.578697,-5.8396,-10.6004,-16.9174,20.801
4.583626,-6.1483,-10.4972,-16.8159,20.755
4.588829,-6.4392,-10.4380,-16.3799,20.463
4.593872,-6.6380,-10.4093,-15.5678,19.869
4.598708,-6.6993,-10.4865,-14.4577,19.075
4.603589,-6.5051,-10.6232,-13.0888,18.069
4.608855,-6.1210,-10.6103,-11.7414,16.968
4.613649,-5.6555,-10.2912,-10.5001,15.753
4.618245,-5.1072,-9.8677,-9.3517,14.523
4.623715,-4.7591,-9.3642,-8.3308,13.407
4.629165,-4.8610,-8.7448,-7.4968,12.502
4.633727,-5.3567,-7.9726,-6.9387,11.849
4.638826,-6.1402,-7.1845,-6.4116,11.421
4.643441,-7.0920,-6.3757,-5.5564,11.037
4.648586,-8.0784,-5.6593,-4.0857,10.676
4.657687,-9.1913,-4.8714,-1.7809,10.554
4.658685,-10.4921,-4.0412,1.2736,11.315
4.663575,-11.8500,-3.1181,5.0637,13.258
4.669084,-13.1484,-2.0819,9.4131,16.304
4.673588,-13.9530,-0.9085,13.9523,19.753
4.678953,-13.9525,0.3236,18.1280,22.878
4.683703,-13.3189,1.3633,21.5447,25.366
4.688589,-12.1449,2.1438,23.8996,26.894
4.693838,-10.6744,2.7480,25.3897,27.679
4.698904,-9.0553,3.2229,26.4108,28.105
4.703693,-7.6649,3.5686,27.3206,28.599
4.708622,-6.5771,3.8648,28.1430,29.159
4.714291,-5.7825,4.1952,28.7871,29.660
4.718577,-5.2106,4.4966,29.1075,29.910
4.724390,-4.6272,4.7397,28.9770,29.724
4.728875,-3.9598,4.8922,28.1550,28.850
4.733891,-3.1726,4.9891,26.7469,27.393
4.738398,-2.2280,4.9929,24.6373,25.237
4.743558,-1.1888,4.9389,21.9563,22.536
4.748417,-0.1508,4.7486,18.7978,19.389
4.755663,0.9545,4.5308,15.2555,15.943
4.761434,2.0681,4.3110,11.5595,12.509
4.765947,3.1101,4.0284,7.9211,9.415
4.768608,4.1860,3.6552,4.3314,7.046
4.774457,5.2673,3.2713,0.9734,6.276
4.778494,6.2375,2.7803,-1.7855,7.059
4.783555,7.0921,2.2588,-3.8447,8.377
4.789007,7.9865,1.7253,-5.3093,9.744
4.794158,8.8527,1.1763,-6.2696,10.912
4.798590,9.6465,0.5053,-6.8516,11.843
4.803927,10.4376,-0.1570,-7.2370,12.702
4.808746,11.2475,-0.7484,-7.6532,13.625
4.814086,11.9683,-1.3978,-8.0196,14.474
4.818759,12.5994,-2.0858,-8.1740,15.163
4.823486,13.1331,-2.7191,-8.1841,15.712
4.828681,13.5803,-3.2979,-7.9881,16.097
4.833927,13.9489,-3.8946,-7.6439,16.376
4.838737,14.2990,-4.4064,-7.3959,16.691
4.843460,14.6601,-4.8383,-7.3113,17.082
4.848856,14.9614,-5.2357,-7.3234,17.461
4.855941,15.2026,-5.5608,-7.3195,17.766
4.863602,15.4315,-5.8256,-7.4594,18.103
4.864249,15.6775,-6.0617,-7.6971,18.487
4.869259,15.8725,-6.2929,-8.0943,18.896
4.873599,15.9535,-6.4832,-8.5429,19.223
4.879029,15.9609,-6.6710,-8.9729,19.488
4.883481,15.9135,-6.8299,-9.3029,19.658
4.888528,15.6988,-7.0364,-9.5254,19.665
4.894750,15.4097,-7.2409,-9.4033,19.450
4.898766,15.1597,-7.3560,-8.9621,19.085
4.903706,14.9302,-7.4667,-8.3187,18.651
4.908890,14.6590,-7.7193,-7.7432,18.287
4.913832,14.4175,-7.8771,-7.1304,17.910
4.918899,14.0448,-7.9527,-6.2839,17.320
4.924500,13.4775,-7.9753,-5.4001,16.565
4.928673,13.0726,-7.8702,-4.7978,15.995
4.933828,12.6974,-7.5097,-4.3941,15.392
4.938843,12.3486,-6.7355,-4.0483,14.637
4.943672,12.0688,-5.6141,-3.8737,13.863
4.948898,11.7130,-4.4026,-3.8976,13.106
4.954959,11.0114,-3.1852,-3.9679,12.130
4.960574,9.6548,-2.0244,-3.8537,10.591
4.963877,7.8123,-0.6292,-3.2476,8.484
4.969197,5.7876,1.0136,-1.9379,6.187
4.974311,3.6606,2.8871,0.3668,4.677
4.978707,1.4690,4.8560,3.5135,6.171
4.983881,-0.7938,6.5000,7.3882,9.872
4.988723,-3.0768,7.4032,11.9895,14.423
4.994167,-5.1803,7.7190,17.0146,19.389
4.999072,-6.8347,7.6582,21.9230,24.207
5.003765,-7.7941,7.3104,26.2026,28.298
5.008742,-8.2365,6.8560,29.8491,31.715
5.014483,-8.3980,6.3601,32.8320,34.481
5.019093,-8.5038,5.8510,35.1888,36.671
5.023650,-8.7486,5.3248,36.7834,38.183
5.029241,-9.3326,4.7748,37.4304,38.871
5.034080,-10.0793,4.1923,36.9909,38.568
5.038812,-10.6198,3.6798,35.3998,37.141
5.043938,-10.8632,3.0623,32.8012,34.689
5.048670,-11.0274,2.4422,29.4573,31.548
5.055302,-11.2367,1.9800,25.7132,28.131
5.058970,-11.3579,1.5996,21.9468,24.763
5.063649,-11.2486,1.2445,18.1738,21.409
5.071203,-10.9400,0.7988,14.4597,18.150
5.074548,-10.5721,0.4000,10.8650,15.165
5.078717,-10.1469,0.0629,7.6629,12.715
5.083526,-9.6939,-0.2180,4.8565,10.845
5.088938,-9.2857,-0.5666,2.5911,9.657
5.093831,-8.9584,-1.0142,0.7421,9.046
5.098786,-8.6570,-1.6072,-0.7230,8.835
5.104103,-8.3287,-2.4085,-1.9824,8.894
5.108736,-7.8110,-3.4039,-3.0612,9.054
5.114162,-7.1013,-4.4668,-3.9297,9.264
5.118959,-6.2355,-5.6421,-4.6679,9.618
5.124513,-5.2301,-6.9551,-5.4357,10.260
5.128994,-4.1959,-8.2553,-6.3722,11.241
5.134328,-3.3187,-9.4969,-7.2807,12.418
5.138769,-2.9216,-10.7851,-7.9724,13.726
5.143735,-2.9165,-11.9269,-8.4573,14.909
5.149059,-3.0992,-12.9039,-8.9281,15.995
5.154085,-3.4123,-13.6979,-9.5024,17.017
5.158596,-3.7401,-14.4389,-10.1833,18.060
5.168521,-4.0857,-15.1572,-10.8091,19.060
5.169706,-4.3966,-15.9050,-11.3542,20.030
5.174090,-4.4894,-16.5745,-11.9187,20.903
5.179065,-4.3090,-17.1731,-12.5113,21.680
5.183624,-3.8974,-17.6578,-13.1949,22.385
5.190251,-3.3434,-18.0622,-13.8872,23.028
5.194214,-2.7714,-18.2721,-14.5669,23.532
5.198774,-2.2243,-18.3408,-15.1924,23.920
5.203895,-1.7927,-18.2380,-15.6444,24.095
5.210506,-1.4503,-18.0888,-15.9201,24.140
5.214096,-1.2137,-18.0137,-15.9419,24.085
5.218851,-1.0421,-17.9417,-15.7588,23.903
5.224021,-0.9855,-17.7612,-15.3715,23.510
5.230502,-1.0724,-17.4258,-14.6773,22.809
5.233870,-1.3032,-16.9228,-13.7510,21.844
5.238993,-1.7100,-16.2561,-12.6844,20.690
5.243932,-2.3428,-15.3966,-11.5488,19.389
5.250335,-3.0223,-14.3817,-10.3655,17.984
5.254284,-3.6613,-13.1577,-9.2792,16.512
5.258645,-4.3550,-11.9163,-8.5062,15.275
5.270985,-5.1891,-10.9243,-8.0611,14.534
5.272075,-5.8828,-10.1599,-7.9051,14.154
5.274316,-6.3913,-9.2921,-7.7995,13.712
5.278899,-6.9567,-8.3367,-7.3049,13.087
5.284329,-7.6276,-7.4604,-6.1771,12.329
5.290517,-8.3212,-6.6466,-4.2926,11.482
5.294088,-8.9911,-5.8275,-1.5779,10.830
5.299141,-9.5715,-4.7188,1.5738,10.787
5.304028,-9.9653,-3.3741,4.6387,11.498
5.310355,-10.3564,-2.0149,7.6189,13.014
5.314244,-10.8473,-0.7347,10.5676,15.162
5.318922,-11.3545,0.6064,13.6192,17.742
5.324844,-11.9262,1.9962,16.7838,20.686
5.330705,-12.4837,3.3570,20.0070,23.820
5.334233,-12.7198,4.3817,23.0136,26.657
5.338813,-12.5262,5.0753,25.4580,28.823
5.344088,-11.8555,5.5065,27.1408,30.125
5.351027,-10.7231,5.7459,28.0045,30.533
5.354307,-9.2933,5.9088,28.0163,30.103
5.360731,-7.6160,5.9684,27.2573,28.924
5.363937,-5.8848,5.9778,25.8366,27.164
5.370517,-4.2885,5.9569,23.9470,25.047
5.374009,-2.8696,5.8318,21.8201,22.768
5.379318,-1.6343,5.7479,19.6331,20.522
5.384349,-0.3616,5.6514,17.3511,18.252
5.390510,0.9674,5.5220,14.9779,15.993
5.394244,2.3801,5.4034,12.6506,13.961
5.398961,3.7811,5.1761,10.3129,12.143
5.404375,5.1386,4.9338,8.0962,10.784
